domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
lastobject.com,LastObject,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lastobject,https://lastobject.com,"LastObject is a Copenhagen-based, eco-friendly and ethically-made brand founded in 2016 by Isabel Aagaard. The company strives to eliminate single-use products and create a zero-waste lifestyle with a range of reusable everyday essentials, such as napkins, cotton rounds, and cotton swabs made from recycled materials, easy to clean, and some even compostable.","LastObject is a Copenhagen-based, eco-friendly and ethically-made brand founded in 2016 by Isabel Aagaard. The company strives to eliminate single-use products and create a zero-waste lifestyle with a range of reusable everyday essentials, such as napkins, cotton rounds, and cotton swabs made from recycled materials, easy to clean, and some even compostable.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
laylopets.com,Laylo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/laylo,https://www.laylopets.com/,"Laylo is committed to manufacturing quality, modern pet beds that also look great in any home. All of their dog beds are made for life and are 100% recyclable. Coated in a soft, warm microfiber, these beds provide optimal comfort and security for your pet. Their ever-changing designs never lose their comfort or style so you can be sure your pet always sleeps in style.","Laylo is committed to manufacturing quality, modern pet beds that also look great in any home. All of their dog beds are made for life and are 100% recyclable. Coated in a soft, warm microfiber, these beds provide optimal comfort and security for your pet. Their ever-changing designs never lose their comfort or style so you can be sure your pet always sleeps in style.",Pets,Pets,high,0,,0,none,,HTTPError: 429,1
lazyoaf.com,Lazy Oaf,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lazy-oaf,https://lazyoaf.com,"Lazy Oaf is a United Kingdom-based modern apparel retailer that sells men's and women's Clothing. Lazy Oaf focuses on driving irreverence with their graphic prints and bold colors. Inspired by teenage rebellion and a youth nostalgia, Lazy Oaf carries a spirit non-conformity through their products giving a sideways glance at life.","Lazy Oaf is a United Kingdom-based modern apparel retailer that sells men's and women's Clothing. Lazy Oaf focuses on driving irreverence with their graphic prints and bold colors. Inspired by teenage rebellion and a youth nostalgia, Lazy Oaf carries a spirit non-conformity through their products giving a sideways glance at life.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
leafenvy.co.uk,Leaf Envy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/leaf-envy,https://www.leafenvy.co.uk/,"Transform your home or office into a lush, green oasis with Leaf Envy. Their curated selection of high-quality plants, bespoke pots, and botanical accessories will suit any style while their commitment to sustainability and global reforestation efforts make them the perfect destination for any plant enthusiast.","Transform your home or office into a lush, green oasis with Leaf Envy. Their curated selection of high-quality plants, bespoke pots, and botanical accessories will suit any style while their commitment to sustainability and global reforestation efforts make them the perfect destination for any plant enthusiast.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
leafshave.com,Leaf Shave,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/leaf-shave,https://leafshave.com,"Leaf Shave is an eco-conscious razor brand founded in 2016 by Adam Hahn and Adam Simone. Their sustainable shaving products, including razors and accessories, are waste-free, vegan, and cruelty-free, and come with a lifetime warranty and a 30-day guarantee. Featured in publications such as Health Magazine, USA Today, Green Matters, and The New York Times, Leaf Shave promotes plastic-free production and packaging and supports non-profit organizations fighting climate change.","Leaf Shave is an eco-conscious razor brand founded in 2016 by Adam Hahn and Adam Simone. Their sustainable shaving products, including razors and accessories, are waste-free, vegan, and cruelty-free, and come with a lifetime warranty and a 30-day guarantee. Featured in publications such as Health Magazine, USA Today, Green Matters, and The New York Times, Leaf Shave promotes plastic-free production and packaging and supports non-profit organizations fighting climate change.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
leboxblanc.com,Le Box Blanc,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/le-box-blanc,https://leboxblanc.com,"Le Box Blanc is a United States-based luxury apparel marketplace that sells women's Clothing. Le Box Blanc offers fashion-forward styles of well-known desginers from around the world. Being the place where it-girls shop, Le Box Blanc is dedicated to bringing the latest trends in fashion weekly.","Le Box Blanc is a United States-based luxury apparel marketplace that sells women's Clothing. Le Box Blanc offers fashion-forward styles of well-known desginers from around the world. Being the place where it-girls shop, Le Box Blanc is dedicated to bringing the latest trends in fashion weekly.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
ledbury.com,Ledbury,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/ledbury,https://www.ledbury.com/,"Ledbury is a United States-based classic apparel retailer that sells men's Clothing. Ledburry makes great fitting clothes with high quality materials that can be worn for any situation by any generation. By making clothes than not only make you look good but also feel good, Ledbury inspires confidence.","Ledbury is a United States-based classic apparel retailer that sells men's Clothing. Ledburry makes great fitting clothes with high quality materials that can be worn for any situation by any generation. By making clothes than not only make you look good but also feel good, Ledbury inspires confidence.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
leesa.com,Leesa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/leesa,https://leesa.com,"Leesa is an online mattress store that sells America's best brands of mattresses, bedding, and adjustable beds. With this product, you'll get a USA-made mattress that ships to your doorstep in 1-3 days with free shipping & returns with 100-night trial. Leesa makes it easy to find your perfect match, with neutral tones that won't show marks and layers of technology that deliver comfort like never before.","Leesa is an online mattress store that sells America's best brands of mattresses, bedding, and adjustable beds. With this product, you'll get a USA-made mattress that ships to your doorstep in 1-3 days with free shipping & returns with 100-night trial. Leesa makes it easy to find your perfect match, with neutral tones that won't show marks and layers of technology that deliver comfort like never before.",Home & Garden,Home & Garden,high,0,,0,none,,,0
lelo.com,LELO,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lelo,https://lelo.com,"LELO is a luxury wellness brand founded in 2003 by Swedish designers, offering unique sex products and bundles for solo or partnered play. Their products are featured in many prominent publications, and all are made of quality materials with helpful video guides and a 1-year warranty.","LELO is a luxury wellness brand founded in 2003 by Swedish designers, offering unique sex products and bundles for solo or partnered play. Their products are featured in many prominent publications, and all are made of quality materials with helpful video guides and a 1-year warranty.",Electronics & Games,Electronics & Games,high,0,,0,none,,,0
lemonaidhealth.com,Lemonaid,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lemonaid,https://www.lemonaidhealth.com/,"Lemonaid is the online doctor that makes getting affordable birth control and medications easier than ever. With over 30 years of combined experience in working with young adults, our in-house Nurse Practitioner is excited to offer a cost effective solution - 100% confidential consultation, prescription, and delivery.","Lemonaid is the online doctor that makes getting affordable birth control and medications easier than ever. With over 30 years of combined experience in working with young adults, our in-house Nurse Practitioner is excited to offer a cost effective solution - 100% confidential consultation, prescription, and delivery.",Wellness,Wellness,high,0,,0,none,,,0
lemond.com,LeMond Bikes,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lemond-bikes,https://lemond.com/,"LeMond Bikes: Victory and Innovation in Every Ride. With a rich history of winning races and innovative ebikes, this brand offers accessible rides for all cyclists.","LeMond Bikes: Victory and Innovation in Every Ride. With a rich history of winning races and innovative ebikes, this brand offers accessible rides for all cyclists.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,HTTPError: 429,1
lemonperfect.com,Lemon Perfect,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lemon-perfect,https://lemonperfect.com/,"Lemon Perfect hydrates with a refreshing lemon flavor, sans sugar and artificial additives. Thanks to a recent $31 million investment, it's set to scale to over 40,000 distribution points by 2022.","Lemon Perfect hydrates with a refreshing lemon flavor, sans sugar and artificial additives. Thanks to a recent $31 million investment, it's set to scale to over 40,000 distribution points by 2022.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
leonandgeorge.com,Léon and George,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=13,https://www.dtcetc.com/brand/leon-and-george,https://leonandgeorge.com,"Léon and George is a San Francisco-based company that delivers beautiful, hand-finished indoor plants to your home or office. Founded in 2016 by Nicolas Bartoli and Ron Radu, the company offers over 100 varieties of vines, trees, and flowering foliage, with weekly care reminders and lifetime support. Featured in Business Insider, Haute Living, and Good Housekeeping, Léon and George brings nature indoors with secure packaging, fast shipping, and a 45-day guarantee.","Léon and George is a San Francisco-based company that delivers beautiful, hand-finished indoor plants to your home or office. Founded in 2016 by Nicolas Bartoli and Ron Radu, the company offers over 100 varieties of vines, trees, and flowering foliage, with weekly care reminders and lifetime support. Featured in Business Insider, Haute Living, and Good Housekeeping, Léon and George brings nature indoors with secure packaging, fast shipping, and a 45-day guarantee.",Home & Garden,Home & Garden,high,0,,0,none,,,0
leons.ca,Leon's,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/leon-s,https://leons.ca,"Leon's is not just a furniture store. We're proud to be an integral part of the communities where we do business and a leader in helping Canadians live their lives to the fullest. By continually striving to improve the quality and selection of our product offering, providing exceptional customer service and fostering a culture that encourages entrepreneurship, we strive to provide outstanding value every day.","Leon's is not just a furniture store. We're proud to be an integral part of the communities where we do business and a leader in helping Canadians live their lives to the fullest. By continually striving to improve the quality and selection of our product offering, providing exceptional customer service and fostering a culture that encourages entrepreneurship, we strive to provide outstanding value every day.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
leprunier.com,Le Prunier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/le-prunier,https://leprunier.com/,"Le Prunier's Plum Beauty Oil is a must-have for beauty enthusiasts seeking organic, pure skincare. Made from their own plums, this antioxidant-rich oil caters to all skin types, including sensitive and allergy-prone.","Le Prunier's Plum Beauty Oil is a must-have for beauty enthusiasts seeking organic, pure skincare. Made from their own plums, this antioxidant-rich oil caters to all skin types, including sensitive and allergy-prone.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
lepuzz.com,Le Puzz,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/le-puzz,https://lepuzz.com/,"Le Puzz is the eco-friendly puzzle brand with a heart. Their vintage collection features unique designs and random-cut pieces, while donating $1 to the Boys & Girls Club of America with every sale.","Le Puzz is the eco-friendly puzzle brand with a heart. Their vintage collection features unique designs and random-cut pieces, while donating $1 to the Boys & Girls Club of America with every sale.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
lesmiraculeux.eu,Les Miraculeux,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/les-miraculeux,https://www.lesmiraculeux.eu/,"Les Miraculeux offers a delicious and effective range of gummies made from natural ingredients, perfect for health-conscious individuals seeking a fun and practical way to supplement their diet. Trustworthy and certified, Les Miraculeux revolutionizes the experience of food supplements.","Les Miraculeux offers a delicious and effective range of gummies made from natural ingredients, perfect for health-conscious individuals seeking a fun and practical way to supplement their diet. Trustworthy and certified, Les Miraculeux revolutionizes the experience of food supplements.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
lesseofficial.com,Lesse,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lesse,https://lesseofficial.com/,"Lesse offers a simplified and sustainable approach to organic skincare that's effective and considerate of the Earth. Their products are rigorously researched, meticulously formulated, and thoughtfully packaged for optimal impact on the skin and minimal impact on the planet.","Lesse offers a simplified and sustainable approach to organic skincare that's effective and considerate of the Earth. Their products are rigorously researched, meticulously formulated, and thoughtfully packaged for optimal impact on the skin and minimal impact on the planet.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
lestrangelondon.com,L'Estrange London,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/l-estrange-london,https://lestrangelondon.com/,L'Estrange London offers sustainable fashion with a focus on versatility and comfort. Their commitment to renewable and recycled materials and free repairs makes them a top choice for eco-conscious individuals.,L'Estrange London offers sustainable fashion with a focus on versatility and comfort. Their commitment to renewable and recycled materials and free repairs makes them a top choice for eco-conscious individuals.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
letsbehonest.eu,HNST,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=9,https://www.dtcetc.com/brand/hnst,https://www.letsbehonest.eu/,"Discover HNST, the sustainable fashion brand that challenges traditional beliefs with timeless collections designed using circular economy principles. Made with sustainable materials and ethical practices, every piece is eco-friendly and socially responsible.","Discover HNST, the sustainable fashion brand that challenges traditional beliefs with timeless collections designed using circular economy principles. Made with sustainable materials and ethical practices, every piece is eco-friendly and socially responsible.",Apparel,Apparel,high,0,,0,none,,,0
letsdisco.com,Disco,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/disco,https://letsdisco.com/,"Discover Disco, the male-oriented skincare brand founded by Ben and Dr. Eva Simmons O’Brien. With a range of products tailored to men's needs, Disco offers ingredient transparency, ethical practices, and effective solutions for achieving your best look.","Discover Disco, the male-oriented skincare brand founded by Ben and Dr. Eva Simmons O’Brien. With a range of products tailored to men's needs, Disco offers ingredient transparency, ethical practices, and effective solutions for achieving your best look.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
letspuzz.com,Puzz,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/puzz,https://www.letspuzz.com/,"Puzz features a high quality frame packed with 300 pieces, easy-clean work surface, and advanced puzzle board that make it easy to assemble. This is the perfect gift for the artist who loves cozying up with a good puzzle—or wants to introduce someone new to the fun and satisfaction of puzzling!","Puzz features a high quality frame packed with 300 pieces, easy-clean work surface, and advanced puzzle board that make it easy to assemble. This is the perfect gift for the artist who loves cozying up with a good puzzle—or wants to introduce someone new to the fun and satisfaction of puzzling!",Electronics & Games,Electronics & Games,high,0,,0,none,,HTTPError: 429,1
letterfolk.com,Letterfolk,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/letterfolk,https://letterfolk.com/,"Letterfolk is the go-to brand for creative, sentimental shoppers who want to add a personal touch to their home decor. With a range of high-quality products, including Letter Boards and customizable Cuckoo Clocks, Letterfolk allows you to capture and share your story in style.","Letterfolk is the go-to brand for creative, sentimental shoppers who want to add a personal touch to their home decor. With a range of high-quality products, including Letter Boards and customizable Cuckoo Clocks, Letterfolk allows you to capture and share your story in style.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
lettucegrow.com,Lettuce Grow,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lettuce-grow,https://lettucegrow.com,"Lettuce Grow is a sustainable home-growing brand founded in 2017 by Zooey Deschanel and Jacob Pechenik. Their vertical hydroponic Farmstand helps reduce food waste, water usage, and carbon emissions while providing customers with easy access to fresh produce. Made from recycled ocean plastic, the Farmstand is simple to set up and maintain, and offers a variety of veggies, fruits, herbs, and edible flowers.","Lettuce Grow is a sustainable home-growing brand founded in 2017 by Zooey Deschanel and Jacob Pechenik. Their vertical hydroponic Farmstand helps reduce food waste, water usage, and carbon emissions while providing customers with easy access to fresh produce. Made from recycled ocean plastic, the Farmstand is simple to set up and maintain, and offers a variety of veggies, fruits, herbs, and edible flowers.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
levainbakery.com,Levain Bakery,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/levain-bakery,https://levainbakery.com,"Levain Bakery is a US-based baking company founded in 1995 in New York City by Connie McDonald and Pam Weekes. They are renowned for their signature 6 oz Chocolate Chip Walnut Cookie, which has become an American classic and has been featured in Vogue, Bake Mag, and Delish.com. They offer a variety of cookies, bake-it-yourself dough, and other delicious baked treats, with both nut-free and brick-and-mortar options across the Eastern Seaboard.","Levain Bakery is a US-based baking company founded in 1995 in New York City by Connie McDonald and Pam Weekes. They are renowned for their signature 6 oz Chocolate Chip Walnut Cookie, which has become an American classic and has been featured in Vogue, Bake Mag, and Delish.com. They offer a variety of cookies, bake-it-yourself dough, and other delicious baked treats, with both nut-free and brick-and-mortar options across the Eastern Seaboard.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
levelshealth.com,Levels,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/levels,https://www.levelshealth.com/,"We are Levels, a health and wellness company committed to advancing personalized health knowledge. Through data-driven discovery, science-backed education, and individualized insights, we motivate people to optimize their metabolic well-being. Our goal is to create a safer, more effective solution to the problem of weight gain than dieting alone.","We are Levels, a health and wellness company committed to advancing personalized health knowledge. Through data-driven discovery, science-backed education, and individualized insights, we motivate people to optimize their metabolic well-being. Our goal is to create a safer, more effective solution to the problem of weight gain than dieting alone.",Wellness,Wellness,high,0,,0,none,,,0
lickhome.com,Lick Home,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lick-home,https://www.lickhome.com/,"Lick Home is the ultimate destination for sustainable and community-driven home decor. With peel-and-stick samples, DIY tools, and expert advice, they make decorating easy and waste-less.","Lick Home is the ultimate destination for sustainable and community-driven home decor. With peel-and-stick samples, DIY tools, and expert advice, they make decorating easy and waste-less.",Home & Garden,Home & Garden,high,0,,0,none,,,0
liewood.com,Liewood,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/liewood,https://liewood.com,"Liewood is a lifestyle brand for children. Our organic cotton baby bedding, towels, bathrobes, silicone bibs, fun toys, sandals and sunhats for children are all high-quality and colourfully designed. The certificates GOTS, OEKO-TEX 100 and the quality of the products are guaranteed. We care about the environment and children's health since 2012.","Liewood is a lifestyle brand for children. Our organic cotton baby bedding, towels, bathrobes, silicone bibs, fun toys, sandals and sunhats for children are all high-quality and colourfully designed. The certificates GOTS, OEKO-TEX 100 and the quality of the products are guaranteed. We care about the environment and children's health since 2012.",Baby,Baby,high,0,,0,none,,HTTPError: 429,1
lifeboostcoffee.com,Lifeboost Coffee,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lifeboost-coffee,https://lifeboostcoffee.com,"Lifeboost Coffee is the original organic, low acid coffee brand, founded in 2015 by Dr. Charles Livingston. Their single-origin beans are grown at high elevation in Nicaragua, hand-picked, sun-dried, and roasted by hand. Revered by MLB players and featured in People, Mashable, and Rolling Stone, Lifeboost offers a selection of organic, third-party tested coffees and coffee accessories.","Lifeboost Coffee is the original organic, low acid coffee brand, founded in 2015 by Dr. Charles Livingston. Their single-origin beans are grown at high elevation in Nicaragua, hand-picked, sun-dried, and roasted by hand. Revered by MLB players and featured in People, Mashable, and Rolling Stone, Lifeboost offers a selection of organic, third-party tested coffees and coffee accessories.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
lifelabs.design,LifeLabs,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lifelabs,https://lifelabs.design/,LifeLabs is a sustainable materials science company that offers high-quality solutions to reduce energy consumption. Their innovative technologies are changing the way we think about fabric and its environmental impact.,LifeLabs is a sustainable materials science company that offers high-quality solutions to reduce energy consumption. Their innovative technologies are changing the way we think about fabric and its environmental impact.,Apparel,Apparel,high,0,,0,none,,,0
linjer.co,Linjer,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/linjer,https://www.linjer.co/,"At Linjer, they proudly make affordably-priced jewelry, bags and watches with sustainable and long-lasting materials. Since Linjer was founded on the principle of sustainable design, they proudly make jewelry, bags and watches with the highest-quality components such as recycled metals, ethically sourced gemstones, conflict-free diamonds and premium Italian leathers. The idea behind Linjer is to create products of the same quality as luxury brands, but to sell them directly to customers online with more affordable prices.","At Linjer, they proudly make affordably-priced jewelry, bags and watches with sustainable and long-lasting materials. Since Linjer was founded on the principle of sustainable design, they proudly make jewelry, bags and watches with the highest-quality components such as recycled metals, ethically sourced gemstones, conflict-free diamonds and premium Italian leathers. The idea behind Linjer is to create products of the same quality as luxury brands, but to sell them directly to customers online with more affordable prices.",Apparel,Apparel,high,0,,0,none,,HTTPError: 403,1
liquiddeath.com,Liquid Death,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/liquid-death,https://liquiddeath.com,"Liquid Death Mountain Water is a Californian-based beverage company founded in 2017 by Mike Cessario. They offer still and sparkling water, using recyclable materials in their packaging and donating a portion of their profits to reduce single-use plastic. They also feature a line of merchandise, including t-shirts, posters, and baseball caps.","Liquid Death Mountain Water is a Californian-based beverage company founded in 2017 by Mike Cessario. They offer still and sparkling water, using recyclable materials in their packaging and donating a portion of their profits to reduce single-use plastic. They also feature a line of merchandise, including t-shirts, posters, and baseball caps.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
lisasaysgah.com,Lisa Says Gah,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lisa-says-gah,https://lisasaysgah.com/,Lisa Says Gah is a sustainable and ethical fashion brand that curates a collection of diverse independent designs. Their namesake label is made in California with natural fabrics and recycled materials.,Lisa Says Gah is a sustainable and ethical fashion brand that curates a collection of diverse independent designs. Their namesake label is made in California with natural fabrics and recycled materials.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
liteboxer.com,Liteboxer,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/liteboxer,https://liteboxer.com,"Liteboxer is an innovative fitness company that provides a high-performance workout from the comfort of home. Our signature indoor trainer simulates the experience of sparring with a partner, offering a full-body workout and helping customers reach their goals. Founded in 2017 by Todd Dagres and Jeff Morin in Boston, Massachusetts.","Liteboxer is an innovative fitness company that provides a high-performance workout from the comfort of home. Our signature indoor trainer simulates the experience of sparring with a partner, offering a full-body workout and helping customers reach their goals. Founded in 2017 by Todd Dagres and Jeff Morin in Boston, Massachusetts.",Electronics & Games,Electronics & Games,high,0,,0,none,,,0
literati.com,Literati,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/literati,https://literati.com,"Literati is a book subscription service founded in 2016 by Jessica Ewing. It curates books from celebrities and introduces members to new authors, while also offering a reading community and the option to donate books to charity. It has been featured in The Oprah Magazine, USA Today, Forbes, and The Washington Post. It has also partnered with charities such as Eat. Learn. Play., Starlight Children’s Foundation, and Ronald McDonald House Charities.","Literati is a book subscription service founded in 2016 by Jessica Ewing. It curates books from celebrities and introduces members to new authors, while also offering a reading community and the option to donate books to charity. It has been featured in The Oprah Magazine, USA Today, Forbes, and The Washington Post. It has also partnered with charities such as Eat. Learn. Play., Starlight Children’s Foundation, and Ronald McDonald House Charities.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,,0
litmethod.com,Lit Method,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lit-method,https://litmethod.com,"Lit Method is a Los Angeles-based sporting goods brand founded in 2015 by Justin Norris and Taylor Gainor. They specialize in low-impact training, offering a patent-pending rower, membership plans, virtual classes, and workout accessories. With celebrity endorsements and features in publications like the Los Angeles Times, Byrdie, and PopSugar, Lit Method is a convenient way to stay fit indoors.","Lit Method is a Los Angeles-based sporting goods brand founded in 2015 by Justin Norris and Taylor Gainor. They specialize in low-impact training, offering a patent-pending rower, membership plans, virtual classes, and workout accessories. With celebrity endorsements and features in publications like the Los Angeles Times, Byrdie, and PopSugar, Lit Method is a convenient way to stay fit indoors.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,HTTPError: 429,1
litter-robot.com,Whisker,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=22,https://www.dtcetc.com/brand/whisker,https://www.litter-robot.com/,"Whisker is the innovative pet brand that's changing the game for pet owners. Their self-cleaning Litter-Robot is a game-changer, and their dedication to functional, intuitive pet products makes them a must-have for tech-savvy pet owners.","Whisker is the innovative pet brand that's changing the game for pet owners. Their self-cleaning Litter-Robot is a game-changer, and their dedication to functional, intuitive pet products makes them a must-have for tech-savvy pet owners.",Pets,Pets,high,0,,0,none,,,0
littlechonk.com,Little Chonk,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/little-chonk,https://www.littlechonk.com/,"Little Chonk offers stylish and functional pet products, including THE MAXINE ONE carrier perfect for traveling with pets on planes, trains, and automobiles. Made with high-quality materials, this brand is a pet owner's dream.","Little Chonk offers stylish and functional pet products, including THE MAXINE ONE carrier perfect for traveling with pets on planes, trains, and automobiles. Made with high-quality materials, this brand is a pet owner's dream.",Pets,Pets,high,0,,0,none,,HTTPError: 429,1
littlespoon.com,Little Spoon,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/little-spoon,https://www.littlespoon.com/,"Our passion–to help parents raise healthy kids the right way–is the inspiration behind everything we do. At Little Spoon, we make high quality powder and liquid nutrition products that are well formulated and taste delicious. We make it easy for busy families to give their kids delicious and nutritious drinks by delivering them directly to their homes, nationwide.","Our passion–to help parents raise healthy kids the right way–is the inspiration behind everything we do. At Little Spoon, we make high quality powder and liquid nutrition products that are well formulated and taste delicious. We make it easy for busy families to give their kids delicious and nutritious drinks by delivering them directly to their homes, nationwide.",Baby,Baby,high,0,,0,none,,,0
livecrude.com,Crude,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/crude,https://livecrude.com/,"Crude is a soulful self-care brand that connects customers back to their skin's natural intelligence. Their organic, plant-based products care for the skin without disrupting its microbiome, while their blog delves into modern obsessions and crises. Discover the School of UnLearning.","Crude is a soulful self-care brand that connects customers back to their skin's natural intelligence. Their organic, plant-based products care for the skin without disrupting its microbiome, while their blog delves into modern obsessions and crises. Discover the School of UnLearning.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
livefeather.com,Feather Furniture,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=7,https://www.dtcetc.com/brand/feather-furniture,https://livefeather.com,"Feather Furniture is an American home furnishing company founded in 2017 with a focus on sustainability and keeping furniture out of landfills. We offer a furniture rental service with a wide range of styles, fast delivery times and flexible rental agreements. Plus, save 40% on our garage sale items!","Feather Furniture is an American home furnishing company founded in 2017 with a focus on sustainability and keeping furniture out of landfills. We offer a furniture rental service with a wide range of styles, fast delivery times and flexible rental agreements. Plus, save 40% on our garage sale items!",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 403,1
