domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
zenefits.com,9,high,api|developers|console,api|developers|console,"","",0,""
zentist.io,9,high,api|docs|app|status,api|docs,app,status,0,""
zeotap.com,9,high,api|docs|app|status,api|docs,app,status,0,""
zoom.com,9,high,api|docs|app|status,api|docs,app,status,0,""
zynga.com,9,high,api|developer|developers,api|developer|developers,"","",0,""
20min.ch,8,high,api|auth|app,api|auth,app,"",0,""
360.cn,8,high,api|developer|app,api|developer,app,"",0,""
addthis.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
adscale.com,8,high,api|console|app,api|console,app,"",0,""
adtarget.com.tr,8,high,api|platform|dashboard,api|platform,dashboard,"",0,""
agamonhealth.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
alasco.de,8,high,api|developer|app,api|developer,app,"",0,""
alfabank.ru,8,high,api|developers|dashboard,api|developers,dashboard,"",0,""
alvin.ai,8,high,auth|console|app,auth|console,app,"",0,""
ampere.cloud,8,high,api|auth|app,api|auth,app,"",0,""
andel.org,8,high,docs|auth|app,docs|auth,app,"",0,""
apperio.com,8,high,api|developer|app,api|developer,app,"",0,""
apple.com,8,high,developer|developers|app,developer|developers,app,"",0,""
atmen.co,8,high,api|auth|app,api|auth,app,"",0,""
auditone.io,8,high,api|docs|app,api|docs,app,"",0,""
avallon.ai,8,high,api|docs|app,api|docs,app,"",0,""
axios.com,8,high,api|auth|app,api|auth,app,"",0,""
azowo.com,8,high,api|developer|app,api|developer,app,"",0,""
bandwidth.com,8,high,api|app|dashboard|status,api,app|dashboard,status,0,""
bbcgoodfood.com,8,high,api|auth|app,api|auth,app,"",0,""
bigo.sg,8,high,docs|auth|dashboard,docs|auth,dashboard,"",0,""
bilibili.com,8,high,api|docs|app,api|docs,app,"",0,""
brandmetrics.com,8,high,api|docs|app,api|docs,app,"",0,""
buzzfeed.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
byteport.io,8,high,docs|auth|dashboard,docs|auth,dashboard,"",0,""
cargo.one,8,high,api|docs|app,api|docs,app,"",0,""
carrotlabs.ai,8,high,api|platform|app,api|platform,app,"",0,""
ceneo.pl,8,high,api|developers|app,api|developers,app,"",0,""
citrix.com,8,high,docs|developer|app,docs|developer,app,"",0,""
clearbit.com,8,high,docs|app|dashboard|status,docs,app|dashboard,status,0,""
cnbc.com,8,high,api|developer|app,api|developer,app,"",0,""
cobee.io,8,high,api|docs|app,api|docs,app,"",0,""
comodo.com,8,high,developer|platform|dashboard,developer|platform,dashboard,"",0,""
corelayer.com,8,high,api|docs|app,api|docs,app,"",0,""
correios.com.br,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
ctrip.com,8,high,api|developer|app,api|developer,app,"",0,""
deepscenario.com,8,high,api|auth|app,api|auth,app,"",0,""
delve.co,8,high,api|platform|app,api|platform,app,"",0,""
didiglobal.com,8,high,api|developer|app,api|developer,app,"",0,""
dinmo.com,8,high,docs|auth|app,docs|auth,app,"",0,""
distillabs.ai,8,high,api|docs|app,api|docs,app,"",0,""
doordash.com,8,high,api|developer|app,api|developer,app,"",0,""
edna.ru,8,high,api|docs|app,api|docs,app,"",0,""
elpais.com,8,high,api|auth|app,api|auth,app,"",0,""
epa.gov,8,high,api|developer|app,api|developer,app,"",0,""
evidon.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
ewaybillgst.gov.in,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
eye4.cn,8,high,api|console|app,api|console,app,"",0,""
faks.co,8,high,api|docs|app,api|docs,app,"",0,""
fertifa.com,8,high,api|auth|app,api|auth,app,"",0,""
feverup.com,8,high,docs|developer|app,docs|developer,app,"",0,""
fifa.com,8,high,api|auth|app,api|auth,app,"",0,""
fion-energy.com,8,high,api|auth|app,api|auth,app,"",0,""
firezone.dev,8,high,api|docs|app,api|docs,app,"",0,""
forum.market,8,high,api|docs|app,api|docs,app,"",0,""
fuseinsight.com,8,high,api|app|dashboard|status,api,app|dashboard,status,0,""
garant.ru,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
geeksforgeeks.org,8,high,api|auth|app,api|auth,app,"",0,""
getbyrd.com,8,high,api|developers|app,api|developers,app,"",0,""
getden.io,8,high,api|auth|app,api|auth,app,"",0,""
gist.build,8,high,api|docs|app,api|docs,app,"",0,""
gumgum.com,8,high,api|docs|app,api|docs,app,"",0,""
hightouch.com,8,high,api|docs|app,api|docs,app,"",0,""
hiro.is,8,high,api|docs|app,api|docs,app,"",0,""
hopin.com,8,high,api|developer|app,api|developer,app,"",0,""
hse.ru,8,high,api|auth|app,api|auth,app,"",0,""
huawei.com,8,high,developer|developers|app,developer|developers,app,"",0,""
ibm.com,8,high,api|developer|app,api|developer,app,"",0,""
idealista.com,8,high,api|developers|app,api|developers,app,"",0,""
india.com,8,high,api|auth|app,api|auth,app,"",0,""
infonline.de,8,high,docs|auth|app,docs|auth,app,"",0,""
inmarsat.com,8,high,api|developer|app,api|developer,app,"",0,""
instacart.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
inven.co.kr,8,high,api|console|app,api|console,app,"",0,""
iqiyi.com,8,high,api|docs|app,api|docs,app,"",0,""
jagran.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
jarmin.ai,8,high,api|auth|app,api|auth,app,"",0,""
jivo.ru,8,high,api|auth|app,api|auth,app,"",0,""
jivosite.com,8,high,api|auth|app,api|auth,app,"",0,""
jivox.com,8,high,api|docs|app,api|docs,app,"",0,""
justdial.com,8,high,api|console|dashboard,api|console,dashboard,"",0,""
koin.com.br,8,high,api|docs|app,api|docs,app,"",0,""
kuaishou.com,8,high,developer|developers|app,developer|developers,app,"",0,""
kwai.com,8,high,api|developers|app,api|developers,app,"",0,""
light.inc,8,high,api|docs|app,api|docs,app,"",0,""
liqid.de,8,high,api|auth|app,api|auth,app,"",0,""
lucenthq.com,8,high,api|auth|app,api|auth,app,"",0,""
magnetictax.com,8,high,api|docs|app,api|docs,app,"",0,""
marktplaats.nl,8,high,api|auth|app,api|auth,app,"",0,""
meetciao.com,8,high,api|auth|app,api|auth,app,"",0,""
megafon.ru,8,high,api|auth|app,api|auth,app,"",0,""
meitu.com,8,high,api|docs|app,api|docs,app,"",0,""
mercury.com,8,high,api|docs|app,api|docs,app,"",0,""
metamask.io,8,high,docs|developer|app,docs|developer,app,"",0,""
metaview.ai,8,high,api|auth|app,api|auth,app,"",0,""
minionlab.ai,8,high,api|docs|app,api|docs,app,"",0,""
mitigant.io,8,high,api|auth|app,api|auth,app,"",0,""
mixcloud.com,8,high,api|docs|app,api|docs,app,"",0,""
msi.com,8,high,api|auth|app,api|auth,app,"",0,""
n8n.io,8,high,api|docs|app,api|docs,app,"",0,""
nate.com,8,high,developer|auth|app,developer|auth,app,"",0,""
nba.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
net.ru,8,high,api|auth|app,api|auth,app,"",0,""
netflix.com,8,high,api|developer|app,api|developer,app,"",0,""
newsbreak.com,8,high,api|docs|app,api|docs,app,"",0,""
next.co.uk,8,high,api|auth|app,api|auth,app,"",0,""
nicovideo.jp,8,high,api|developers|app,api|developers,app,"",0,""
nook.io,8,high,api|auth|app,api|auth,app,"",0,""
notion.com,8,high,api|developers|app,api|developers,app,"",0,""
novu.co,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
nurture.is,8,high,api|docs|app,api|docs,app,"",0,""
octav.fi,8,high,api|docs|app,api|docs,app,"",0,""
opendns.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
packmatic.io,8,high,api|auth|app,api|auth,app,"",0,""
pairnow.ai,8,high,api|auth|app,api|auth,app,"",0,""
pardot.com,8,high,docs|developer|app,docs|developer,app,"",0,""
pelikan-mobility.com,8,high,api|platform|app,api|platform,app,"",0,""
peony.ink,8,high,api|auth|app,api|auth,app,"",0,""
pika.art,8,high,api|platform|app,api|platform,app,"",0,""
powerbi.com,8,high,api|docs|app,api|docs,app,"",0,""
progressive.com,8,high,api|developer|app,api|developer,app,"",0,""
proofpoint.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
prudential.com,8,high,developer|developers|app,developer|developers,app,"",0,""
pubnative.net,8,high,api|developers|dashboard,api|developers,dashboard,"",0,""
pusher.com,8,high,docs|app|dashboard|status,docs,app|dashboard,status,0,""
qualifyze.com,8,high,api|auth|app,api|auth,app,"",0,""
quivr.app,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
rampnetwork.com,8,high,api|docs|app,api|docs,app,"",0,""
re-cap.com,8,high,api|auth|app,api|auth,app,"",0,""
reclameaqui.com.br,8,high,api|auth|app,api|auth,app,"",0,""
reposit.co.uk,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
ring.com,8,high,api|app|dashboard|status,api,app|dashboard,status,0,""
riverse.io,8,high,docs|auth|app,docs|auth,app,"",0,""
rudderlabs.com,8,high,api|docs|app,api|docs,app,"",0,""
sablono.com,8,high,api|developers|app,api|developers,app,"",0,""
samsclub.com,8,high,api|developer|app,api|developer,app,"",0,""
secureserver.net,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
seedlegals.com,8,high,api|auth|app,api|auth,app,"",0,""
sendsay.ru,8,high,api|docs|app,api|docs,app,"",0,""
sephora.com,8,high,api|developer|app,api|developer,app,"",0,""
serpro.gov.br,8,high,api|auth|app,api|auth,app,"",0,""
shalltry.com,8,high,api|console|app,api|console,app,"",0,""
sidekickmoney.com,8,high,api|docs|app,api|docs,app,"",0,""
simpli.fi,8,high,docs|auth|app,docs|auth,app,"",0,""
sina.com.cn,8,high,api|platform|app,api|platform,app,"",0,""
sooplive.co.kr,8,high,developers|auth|dashboard,developers|auth,dashboard,"",0,""
stackadapt.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
staples.com,8,high,api|developers|app,api|developers,app,"",0,""
superset.sh,8,high,api|docs|app,api|docs,app,"",0,""
swiggy.com,8,high,api|developers|app,api|developers,app,"",0,""
tabletki.ua,8,high,api|docs|app,api|docs,app,"",0,""
tappx.com,8,high,api|developers|dashboard,api|developers,dashboard,"",0,""
telekom.de,8,high,api|developer|app,api|developer,app,"",0,""
temu.com,8,high,api|docs|app,api|docs,app,"",0,""
terminaluse.com,8,high,api|docs|app,api|docs,app,"",0,""
thetrainline.com,8,high,api|docs|app,api|docs,app,"",0,""
tinypass.com,8,high,api|auth|dashboard,api|auth,dashboard,"",0,""
truecaller.com,8,high,docs|developer|app,docs|developer,app,"",0,""
uc.cn,8,high,docs|developers|app,docs|developers,app,"",0,""
ucsf.edu,8,high,api|developers|dashboard,api|developers,dashboard,"",0,""
uidai.gov.in,8,high,docs|developer|dashboard,docs|developer,dashboard,"",0,""
umd.edu,8,high,developer|app|dashboard|status,developer,app|dashboard,status,0,""
unifold.io,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
unweave.io,8,high,api|docs|app,api|docs,app,"",0,""
ups.com,8,high,api|developer|app,api|developer,app,"",0,""
usercentrics.eu,8,high,api|developer|app,api|developer,app,"",0,""
vespuccianalytics.com,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
visionai.co,8,high,api|auth|app,api|auth,app,"",0,""
vivo.com.br,8,high,api|auth|app,api|auth,app,"",0,""
vocca.ai,8,high,api|docs|app,api|docs,app,"",0,""
weathernews.jp,8,high,api|auth|app,api|auth,app,"",0,""
webempresa.eu,8,high,api|docs|app,api|docs,app,"",0,""
xfinity.com,8,high,developer|developers|dashboard,developer|developers,dashboard,"",0,""
yahoo.co.jp,8,high,docs|developer|app,docs|developer,app,"",0,""
yle.fi,8,high,api|developer|dashboard,api|developer,dashboard,"",0,""
ys7.com,8,high,api|auth|app,api|auth,app,"",0,""
zatanna.ai,8,high,api|auth|app,api|auth,app,"",0,""
zdf.de,8,high,api|developer|app,api|developer,app,"",0,""
zerosettle.io,8,high,api|docs|dashboard,api|docs,dashboard,"",0,""
20minutes.fr,7,high,api|developers|status,api|developers,"",status,0,""
aa.com,7,high,api|developer|status,api|developer,"",status,0,""
adguard.com,7,high,api|auth|status,api|auth,"",status,0,""
admatic.de,7,high,api|developer|status,api|developer,"",status,0,""
adswizz.com,7,high,api|docs|status,api|docs,"",status,0,""
adtarget.biz,7,high,api|developer|status,api|developer,"",status,0,""
allegro.pl,7,high,api|developer|status,api|developer,"",status,0,""
ancestry.com,7,high,api|auth|status,api|auth,"",status,0,""
anchor.fm,7,high,api|docs|status,api|docs,"",status,0,""
anyline.com,7,high,api|auth|status,api|auth,"",status,0,""
apptentive.com,7,high,api|docs|status,api|docs,"",status,0,""
arcgis.com,7,high,developer|developers|status,developer|developers,"",status,0,""
argalabs.com,7,high,api|app|dashboard,api,app|dashboard,"",0,""
arubanetworks.com,7,high,developer|auth|status,developer|auth,"",status,0,""
autotrader.co.uk,7,high,api|developers|status,api|developers,"",status,0,""
aws.com,7,high,docs|console|status,docs|console,"",status,0,""
axis.com,7,high,developer|auth|status,developer|auth,"",status,0,""
backblaze.com,7,high,api|docs|status,api|docs,"",status,0,""
bb.com.br,7,high,api|developers|status,api|developers,"",status,0,""
bbb.org,7,high,api|developer|status,api|developer,"",status,0,""
bentoml.com,7,high,api|docs|status,api|docs,"",status,0,""
bigcommerce.com,7,high,api|developer|status,api|developer,"",status,0,""
bitwarden.com,7,high,api|docs|status,api|docs,"",status,0,""
bizjournals.com,7,high,api|auth|status,api|auth,"",status,0,""
blender.org,7,high,docs|developer|status,docs|developer,"",status,0,""
bmj.com,7,high,developer|auth|status,developer|auth,"",status,0,""
brightcove.com,7,high,docs|developer|status,docs|developer,"",status,0,""
bsky.app,7,high,api|docs|status,api|docs,"",status,0,""
buildkite.com,7,high,api|auth|status,api|auth,"",status,0,""
bunny.net,7,high,api|docs|status,api|docs,"",status,0,""
byu.edu,7,high,api|developer|status,api|developer,"",status,0,""
cars.com,7,high,api|developer|status,api|developer,"",status,0,""
cerbos.dev,7,high,api|docs|status,api|docs,"",status,0,""
cerebras.ai,7,high,api|docs|status,api|docs,"",status,0,""
character.ai,7,high,docs|auth|status,docs|auth,"",status,0,""
chase.com,7,high,developer|auth|status,developer|auth,"",status,0,""
checkpoint.com,7,high,developer|auth|status,developer|auth,"",status,0,""
chewy.com,7,high,api|auth|status,api|auth,"",status,0,""
code42.com,7,high,docs|developer|status,docs|developer,"",status,0,""
codemagic.io,7,high,api|docs|status,api|docs,"",status,0,""
coindesk.com,7,high,developers|auth|status,developers|auth,"",status,0,""
coingecko.com,7,high,api|docs|status,api|docs,"",status,0,""
comet.rocks,7,high,docs|console|status,docs|console,"",status,0,""
conundrum.ai,7,high,platform|app|dashboard,platform,app|dashboard,"",0,""
couchsurfing.com,7,high,api|docs|status,api|docs,"",status,0,""
cpanel.net,7,high,docs|auth|status,docs|auth,"",status,0,""
crate.io,7,high,docs|console|status,docs|console,"",status,0,""
criteo.com,7,high,api|developers|status,api|developers,"",status,0,""
crossvertise.com,7,high,api|auth|status,api|auth,"",status,0,""
cursor.com,7,high,api|docs|status,api|docs,"",status,0,""
cyberark.com,7,high,docs|developer|status,docs|developer,"",status,0,""
datto.com,7,high,api|auth|status,api|auth,"",status,0,""
ddnss.de,7,high,api|docs|status,api|docs,"",status,0,""
dedaluslabs.ai,7,high,api|docs|status,api|docs,"",status,0,""
deepseek.com,7,high,api|platform|status,api|platform,"",status,0,""
deere.com,7,high,api|developer|status,api|developer,"",status,0,""
demandbase.com,7,high,api|developer|status,api|developer,"",status,0,""
desci.com,7,high,api|docs|status,api|docs,"",status,0,""
dialpad.com,7,high,developer|developers|status,developer|developers,"",status,0,""
didit.me,7,high,api|docs|status,api|docs,"",status,0,""
discogs.com,7,high,api|platform|status,api|platform,"",status,0,""
dnsimple.com,7,high,api|developer|status,api|developer,"",status,0,""
docker.io,7,high,docs|auth|status,docs|auth,"",status,0,""
dracoon.com,7,high,developer|auth|status,developer|auth,"",status,0,""
dreamhost.com,7,high,api|developer|status,api|developer,"",status,0,""
easydns.com,7,high,api|docs|status,api|docs,"",status,0,""
ebsco.com,7,high,api|developer|status,api|developer,"",status,0,""
eclipse.org,7,high,api|auth|status,api|auth,"",status,0,""
edgekey.net,7,high,developer|developers|status,developer|developers,"",status,0,""
edmunds.com,7,high,api|developer|status,api|developer,"",status,0,""
edx.org,7,high,api|docs|status,api|docs,"",status,0,""
elastic.co,7,high,docs|auth|status,docs|auth,"",status,0,""
elevenlabs.io,7,high,api|docs|status,api|docs,"",status,0,""
eu.org,7,high,developers|platform|status,developers|platform,"",status,0,""
fastcompany.com,7,high,api|auth|status,api|auth,"",status,0,""
figma.com,7,high,api|developers|status,api|developers,"",status,0,""
finn.auto,7,high,docs|auth|status,docs|auth,"",status,0,""
fitbit.com,7,high,api|developer|status,api|developer,"",status,0,""
fontawesome.com,7,high,api|docs|status,api|docs,"",status,0,""
fwmrm.net,7,high,api|developer|status,api|developer,"",status,0,""
ghost.org,7,high,docs|auth|status,docs|auth,"",status,0,""
gitlab.com,7,high,docs|developer|status,docs|developer,"",status,0,""
gnome.org,7,high,api|developer|status,api|developer,"",status,0,""
graphy.app,7,high,api|docs|status,api|docs,"",status,0,""
helpscout.com,7,high,docs|developer|status,docs|developer,"",status,0,""
homedepot.com,7,high,api|docs|status,api|docs,"",status,0,""
honeycomb.io,7,high,api|docs|status,api|docs,"",status,0,""
hornetsecurity.com,7,high,docs|auth|status,docs|auth,"",status,0,""
hosteurope.de,7,high,api|docs|status,api|docs,"",status,0,""
ilovepdf.com,7,high,api|developer|status,api|developer,"",status,0,""
imunify360.com,7,high,api|docs|status,api|docs,"",status,0,""
infomaniak.com,7,high,api|developer|status,api|developer,"",status,0,""
innovid.com,7,high,api|docs|status,api|docs,"",status,0,""
intelipost.com.br,7,high,api|docs|status,api|docs,"",status,0,""
ispot.tv,7,high,api|developer|status,api|developer,"",status,0,""
joinmassive.com,7,high,api|docs|status,api|docs,"",status,0,""
jquery.com,7,high,api|docs|status,api|docs,"",status,0,""
kaltura.com,7,high,docs|developer|status,docs|developer,"",status,0,""
kickstarter.com,7,high,api|docs|status,api|docs,"",status,0,""
klara.com,7,high,api|auth|status,api|auth,"",status,0,""
klevu.com,7,high,docs|developers|status,docs|developers,"",status,0,""
lamoda.ru,7,high,api|auth|status,api|auth,"",status,0,""
laravel.com,7,high,api|auth|status,api|auth,"",status,0,""
leboncoin.fr,7,high,api|auth|status,api|auth,"",status,0,""
linode.com,7,high,api|developers|status,api|developers,"",status,0,""
mailchimp.com,7,high,api|developer|status,api|developer,"",status,0,""
make.com,7,high,docs|developers|status,docs|developers,"",status,0,""
mention.com,7,high,api|auth|status,api|auth,"",status,0,""
merkle.io,7,high,api|docs|status,api|docs,"",status,0,""
mindfort.ai,7,high,api|docs|status,api|docs,"",status,0,""
morningstar.com,7,high,api|developer|status,api|developer,"",status,0,""
name.com,7,high,api|docs|status,api|docs,"",status,0,""
netgear.com,7,high,api|auth|status,api|auth,"",status,0,""
nextcloud.com,7,high,docs|auth|status,docs|auth,"",status,0,""
nexx360.io,7,high,developer|console|status,developer|console,"",status,0,""
nfon.com,7,high,api|docs|status,api|docs,"",status,0,""
nodejs.org,7,high,api|docs|status,api|docs,"",status,0,""
npmjs.com,7,high,docs|auth|status,docs|auth,"",status,0,""
npmjs.org,7,high,api|docs|status,api|docs,"",status,0,""
ntppool.org,7,high,api|developer|status,api|developer,"",status,0,""
office.com,7,high,developer|developers|status,developer|developers,"",status,0,""
one.com,7,high,api|auth|status,api|auth,"",status,0,""
openssl.org,7,high,api|docs|status,api|docs,"",status,0,""
opensuse.org,7,high,api|docs|status,api|docs,"",status,0,""
outreach.io,7,high,api|developers|status,api|developers,"",status,0,""
parsely.com,7,high,api|docs|status,api|docs,"",status,0,""
patreon.com,7,high,api|docs|status,api|docs,"",status,0,""
paypal.com,7,high,api|developer|status,api|developer,"",status,0,""
pbs.org,7,high,docs|console|status,docs|console,"",status,0,""
phpbb.com,7,high,docs|auth|status,docs|auth,"",status,0,""
pikabu.ru,7,high,api|auth|status,api|auth,"",status,0,""
pixad.com.tr,7,high,api|developer|status,api|developer,"",status,0,""
plakar.io,7,high,api|docs|status,api|docs,"",status,0,""
polymarket.com,7,high,api|docs|status,api|docs,"",status,0,""
python.org,7,high,docs|console|status,docs|console,"",status,0,""
quad9.net,7,high,api|docs|status,api|docs,"",status,0,""
qualys.com,7,high,docs|developers|status,docs|developers,"",status,0,""
raiffeisen.ru,7,high,api|developer|status,api|developer,"",status,0,""
razer.com,7,high,api|developer|status,api|developer,"",status,0,""
razerzone.com,7,high,developer|developers|status,developer|developers,"",status,0,""
remote.com,7,high,api|developer|status,api|developer,"",status,0,""
replicate.com,7,high,api|docs|status,api|docs,"",status,0,""
rice.edu,7,high,docs|console|status,docs|console,"",status,0,""
riotgames.com,7,high,developer|auth|status,developer|auth,"",status,0,""
roblox.com,7,high,developer|auth|status,developer|auth,"",status,0,""
rubiconproject.com,7,high,api|platform|status,api|platform,"",status,0,""
runware.ai,7,high,api|docs|status,api|docs,"",status,0,""
sa.com,7,high,api|auth|status,api|auth,"",status,0,""
sanity.io,7,high,api|docs|status,api|docs,"",status,0,""
scentbird.com,7,high,api|docs|status,api|docs,"",status,0,""
securly.com,7,high,docs|platform|status,docs|platform,"",status,0,""
sentinelone.net,7,high,api|docs|status,api|docs,"",status,0,""
sharethrough.com,7,high,docs|developers|status,docs|developers,"",status,0,""
sikoia.com,7,high,api|docs|status,api|docs,"",status,0,""
simbel.fr,7,high,api|app|dashboard,api,app|dashboard,"",0,""
sonicwall.com,7,high,auth|platform|status,auth|platform,"",status,0,""
sonobi.com,7,high,api|docs|status,api|docs,"",status,0,""
sophos.com,7,high,docs|developer|status,docs|developer,"",status,0,""
spektr.com,7,high,api|platform|status,api|platform,"",status,0,""
splunk.com,7,high,api|docs|status,api|docs,"",status,0,""
super.ai,7,high,api|docs|status,api|docs,"",status,0,""
tanaza.com,7,high,docs|app|dashboard,docs,app|dashboard,"",0,""
tbank.ru,7,high,api|developer|status,api|developer,"",status,0,""
teamviewer.com,7,high,api|docs|status,api|docs,"",status,0,""
tech11.com,7,high,docs|auth|status,docs|auth,"",status,0,""
technologyreview.com,7,high,docs|auth|status,docs|auth,"",status,0,""
tenyks.ai,7,high,docs|app|dashboard,docs,app|dashboard,"",0,""
theknot.com,7,high,api|developer|status,api|developer,"",status,0,""
theverge.com,7,high,docs|platform|status,docs|platform,"",status,0,""
trellix.com,7,high,docs|auth|status,docs|auth,"",status,0,""
trello.com,7,high,api|developers|status,api|developers,"",status,0,""
truebill.com,7,high,api|app|dashboard,api,app|dashboard,"",0,""
tryinspector.com,7,high,api|auth|status,api|auth,"",status,0,""
tubemogul.com,7,high,api|docs|status,api|docs,"",status,0,""
typekit.com,7,high,api|platform|status,api|platform,"",status,0,""
ucsb.edu,7,high,api|developer|status,api|developer,"",status,0,""
uipath.com,7,high,docs|platform|status,docs|platform,"",status,0,""
ultradns.com,7,high,api|docs|status,api|docs,"",status,0,""
unsplash.com,7,high,api|docs|status,api|docs,"",status,0,""
uoregon.edu,7,high,api|developer|status,api|developer,"",status,0,""
upvest.co,7,high,api|docs|status,api|docs,"",status,0,""
us.org,7,high,api|auth|status,api|auth,"",status,0,""
usekestrel.ai,7,high,docs|platform|status,docs|platform,"",status,0,""
val.town,7,high,api|docs|status,api|docs,"",status,0,""
verkada.com,7,high,api|docs|status,api|docs,"",status,0,""
vtex.com,7,high,api|developers|status,api|developers,"",status,0,""
vungle.com,7,high,api|app|dashboard,api,app|dashboard,"",0,""
w3.org,7,high,api|auth|status,api|auth,"",status,0,""
wandera.com,7,high,api|docs|status,api|docs,"",status,0,""
wave.com,7,high,api|docs|status,api|docs,"",status,0,""
whatnot.com,7,high,api|developers|status,api|developers,"",status,0,""
wonderbly.com,7,high,api|auth|status,api|auth,"",status,0,""
xero.com,7,high,api|developer|status,api|developer,"",status,0,""
yammer.com,7,high,api|developer|status,api|developer,"",status,0,""
yumpu.com,7,high,api|developers|status,api|developers,"",status,0,""
zeasn.tv,7,high,auth|console|status,auth|console,"",status,0,""
zeropath.com,7,high,docs|auth|status,docs|auth,"",status,0,""
zerotier.com,7,high,api|docs|status,api|docs,"",status,0,""
10jqka.com.cn,6,high,api|auth,api|auth,"","",0,""
10pourcent.fr,6,high,api|docs,api|docs,"","",0,""
1c.ru,6,high,developer|auth,developer|auth,"","",0,""
360yield.com,6,high,api|console,api|console,"","",0,""
acm.org,6,high,api|auth,api|auth,"","",0,""
actu.fr,6,high,api|auth,api|auth,"","",0,""
adition.com,6,high,docs|developer,docs|developer,"","",0,""
adsafeprotected.com,6,high,api|auth,api|auth,"","",0,""
aeroflot.ru,6,high,api|platform,api|platform,"","",0,""
airtable.com,6,high,api|app|status,api,app,status,0,""
algolia.com,6,high,docs|dashboard|status,docs,dashboard,status,0,""
aljazeera.net,6,high,api|auth,api|auth,"","",0,""
allstate.com,6,high,api|developer,api|developer,"","",0,""
alphonso.tv,6,high,api|docs,api|docs,"","",0,""
alterest.co,6,high,docs|platform,docs|platform,"","",0,""
ama-assn.org,6,high,developer|platform,developer|platform,"","",0,""
amd.com,6,high,docs|developer,docs|developer,"","",0,""
americanexpress.com,6,high,api|developer,api|developer,"","",0,""
android.com,6,high,developer|developers,developer|developers,"","",0,""
anticheatexpert.com,6,high,api|console,api|console,"","",0,""
aol.com,6,high,developer|developers,developer|developers,"","",0,""
ap.org,6,high,api|developer,api|developer,"","",0,""
apartments.com,6,high,api|auth,api|auth,"","",0,""
apkpure.com,6,high,api|developer,api|developer,"","",0,""
apkpure.net,6,high,api|developer,api|developer,"","",0,""
appnext.com,6,high,api|developers,api|developers,"","",0,""
archlet.io,6,high,api|app|status,api,app,status,0,""
arcten.com,6,high,api|docs,api|docs,"","",0,""
ardmediathek.de,6,high,api|auth,api|auth,"","",0,""
argos.co.uk,6,high,api|developers,api|developers,"","",0,""
armgs.team,6,high,api|auth,api|auth,"","",0,""
as.com,6,high,api|auth,api|auth,"","",0,""
asap.work,6,high,api|app|status,api,app,status,0,""
async.com,6,high,api|docs,api|docs,"","",0,""
audible.de,6,high,api|docs,api|docs,"","",0,""
automile.io,6,high,api|docs,api|docs,"","",0,""
azure.com,6,high,docs|app|status,docs,app,status,0,""
bankofamerica.com,6,high,api|developer,api|developer,"","",0,""
batch.com,6,high,api|dashboard|status,api,dashboard,status,0,""
bbc.co.uk,6,high,api|developer,api|developer,"","",0,""
beget.com,6,high,api|developer,api|developer,"","",0,""
bellabeat.com,6,high,api|docs,api|docs,"","",0,""
bitbond.com,6,high,docs|developers,docs|developers,"","",0,""
bitfount.com,6,high,docs|auth,docs|auth,"","",0,""
blooket.com,6,high,api|dashboard|status,api,dashboard,status,0,""
bodis.com,6,high,api|docs,api|docs,"","",0,""
bol.com,6,high,api|developers,api|developers,"","",0,""
boltzbit.com,6,high,docs|auth,docs|auth,"","",0,""
bostonglobe.com,6,high,api|auth,api|auth,"","",0,""
boursorama.com,6,high,api|developer,api|developer,"","",0,""
bt.com,6,high,developer|auth,developer|auth,"","",0,""
bucket.co,6,high,docs|app|status,docs,app,status,0,""
businessinsider.com,6,high,api|auth,api|auth,"","",0,""
businesswire.com,6,high,api|platform,api|platform,"","",0,""
buzzoola.com,6,high,api|docs,api|docs,"","",0,""
caltech.edu,6,high,api|docs,api|docs,"","",0,""
capitalone.com,6,high,api|developer,api|developer,"","",0,""
cbssports.com,6,high,api|auth,api|auth,"","",0,""
cdnvideo.ru,6,high,api|dashboard|status,api,dashboard,status,0,""
ceezer.earth,6,high,api|app|status,api,app,status,0,""
cegid.com,6,high,api|developers,api|developers,"","",0,""
cello.so,6,high,api|docs,api|docs,"","",0,""
