domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
athabascau.ca,4,high,docs|status,docs,"",status,0,""
athlinks.com,4,high,api|status,api,"",status,0,""
atlantic.net,4,high,developer|status,developer,"",status,0,""
atom.com,4,high,api|status,api,"",status,0,""
atom.io,4,high,api|status,api,"",status,0,""
attomdata.com,4,high,api|status,api,"",status,0,""
auction.com,4,high,api|status,api,"",status,0,""
audinate.com,4,high,auth|status,auth,"",status,0,""
audioboom.com,4,high,api|status,api,"",status,0,""
audiomob.com,4,high,developer|status,developer,"",status,0,""
augipt.com,4,high,auth|status,auth,"",status,0,""
autoelevate.com,4,high,api|status,api,"",status,0,""
autofact.cl,4,high,api|status,api,"",status,0,""
autointegrate.com,4,high,api|status,api,"",status,0,""
autorus.ru,4,high,api|status,api,"",status,0,""
auvik.com,4,high,auth|status,auth,"",status,0,""
avaamo.com,4,high,docs|status,docs,"",status,0,""
aven.com,4,high,docs|status,docs,"",status,0,""
aviel.ru,4,high,docs|status,docs,"",status,0,""
awaytravel.com,4,high,api|status,api,"",status,0,""
az.pl,4,high,api|status,api,"",status,0,""
azerion.com,4,high,platform|status,platform,"",status,0,""
aznude.com,4,high,api|status,api,"",status,0,""
bacardi.com,4,high,platform|status,platform,"",status,0,""
backpack.tf,4,high,api|status,api,"",status,0,""
bairesdev.com,4,high,api|status,api,"",status,0,""
balena.io,4,high,docs|status,docs,"",status,0,""
bambulab.com,4,high,api|status,api,"",status,0,""
bamper.by,4,high,api|status,api,"",status,0,""
bancointer.com.br,4,high,developers|status,developers,"",status,0,""
bang.com,4,high,api|status,api,"",status,0,""
bannerflow.net,4,high,api|status,api,"",status,0,""
barbican.org.uk,4,high,api|status,api,"",status,0,""
barcodesinc.com,4,high,api|status,api,"",status,0,""
bargheman.com,4,high,api|status,api,"",status,0,""
barrigroup.com,4,high,api|status,api,"",status,0,""
bas-ip.com,4,high,developers|status,developers,"",status,0,""
bayt.com,4,high,api|status,api,"",status,0,""
bc01.com,4,high,api|status,api,"",status,0,""
beat.no,4,high,docs|status,docs,"",status,0,""
beautiful.ai,4,high,docs|status,docs,"",status,0,""
beeline.ru,4,high,api|status,api,"",status,0,""
beincrypto.com,4,high,auth|status,auth,"",status,0,""
benchling.com,4,high,docs|status,docs,"",status,0,""
bento.me,4,high,api|status,api,"",status,0,""
berlinonline.de,4,high,auth|status,auth,"",status,0,""
berlitz.com,4,high,api|status,api,"",status,0,""
best-jobs-online.com,4,high,api|status,api,"",status,0,""
bestmed.com.au,4,high,auth|status,auth,"",status,0,""
betanews.com,4,high,docs|status,docs,"",status,0,""
betterstack.com,4,high,docs|status,docs,"",status,0,""
bhosted.nl,4,high,api|status,api,"",status,0,""
bigscoots.com,4,high,api|status,api,"",status,0,""
billur.com,4,high,docs|status,docs,"",status,0,""
bimcloud.com,4,high,api|status,api,"",status,0,""
binero.se,4,high,api|status,api,"",status,0,""
bioconductor.org,4,high,auth|status,auth,"",status,0,""
bisnow.com,4,high,api|status,api,"",status,0,""
bit.ly,4,high,api|status,api,"",status,0,""
bit.nl,4,high,api|status,api,"",status,0,""
bitbo.io,4,high,api|status,api,"",status,0,""
bitflyer.com,4,high,api|status,api,"",status,0,""
bitmart.com,4,high,api|status,api,"",status,0,""
bitmex.com,4,high,docs|status,docs,"",status,0,""
bitpay.com,4,high,developer|status,developer,"",status,0,""
bitstarz.com,4,high,api|status,api,"",status,0,""
blackduck.com,4,high,docs|status,docs,"",status,0,""
blacklistseller.com,4,high,api|status,api,"",status,0,""
blacknight.com,4,high,auth|status,auth,"",status,0,""
blenderkit.com,4,high,api|status,api,"",status,0,""
blick.ch,4,high,api|status,api,"",status,0,""
blitz.gg,4,high,auth|status,auth,"",status,0,""
blockchair.com,4,high,api|status,api,"",status,0,""
blockcypher.com,4,high,api|status,api,"",status,0,""
blogger.com,4,high,api|status,api,"",status,0,""
bloom.host,4,high,docs|status,docs,"",status,0,""
bloomerang.co,4,high,api|status,api,"",status,0,""
bloxbrasil.com.br,4,high,api|status,api,"",status,0,""
blue-tomato.com,4,high,auth|status,auth,"",status,0,""
bluematrix.com,4,high,api|status,api,"",status,0,""
bombas.com,4,high,platform|status,platform,"",status,0,""
bookbeat.com,4,high,api|status,api,"",status,0,""
bookwidgets.com,4,high,api|status,api,"",status,0,""
bosch-ebike.com,4,high,api|status,api,"",status,0,""
bosch-iot-rollouts.com,4,high,docs|status,docs,"",status,0,""
botrix.live,4,high,api|status,api,"",status,0,""
brain.fm,4,high,api|status,api,"",status,0,""
brainpop.com,4,high,api|status,api,"",status,0,""
brave.com,4,high,api|status,api,"",status,0,""
bridgemanimages.com,4,high,api|status,api,"",status,0,""
brightlysoftware.com,4,high,auth|status,auth,"",status,0,""
brightmls.com,4,high,developer|status,developer,"",status,0,""
brightspace.com,4,high,auth|status,auth,"",status,0,""
broadcastify.com,4,high,api|status,api,"",status,0,""
broadinstitute.org,4,high,docs|status,docs,"",status,0,""
broadstreetads.com,4,high,api|status,api,"",status,0,""
brookings.edu,4,high,auth|status,auth,"",status,0,""
bsnsports.com,4,high,api|status,api,"",status,0,""
bsport.io,4,high,api|status,api,"",status,0,""
budibase.com,4,high,docs|status,docs,"",status,0,""
bufferapp.com,4,high,api|status,api,"",status,0,""
bugguide.net,4,high,api|status,api,"",status,0,""
buildertrend.net,4,high,api|status,api,"",status,0,""
builtbybit.com,4,high,api|status,api,"",status,0,""
businessam.be,4,high,api|status,api,"",status,0,""
buyitdirect.co.uk,4,high,api|status,api,"",status,0,""
buzzerbeater.com,4,high,api|status,api,"",status,0,""
byui.edu,4,high,api|status,api,"",status,0,""
c24.de,4,high,api|status,api,"",status,0,""
cactusgaming.net,4,high,api|status,api,"",status,0,""
cakewallet.com,4,high,docs|status,docs,"",status,0,""
cambiumnetworks.com,4,high,docs|status,docs,"",status,0,""
cambly.com,4,high,docs|status,docs,"",status,0,""
campaigner.com,4,high,api|status,api,"",status,0,""
campuspress.com,4,high,docs|status,docs,"",status,0,""
camra.org.uk,4,high,api|status,api,"",status,0,""
canonical.com,4,high,console|status,console,"",status,0,""
canterbury.ac.nz,4,high,api|status,api,"",status,0,""
canva.cn,4,high,api|status,api,"",status,0,""
capsa.ai,4,high,auth|status,auth,"",status,0,""
carbonite.com,4,high,api|status,api,"",status,0,""
cardiff.ac.uk,4,high,api|status,api,"",status,0,""
carnegielearning.com,4,high,auth|status,auth,"",status,0,""
cartstack.com,4,high,api|status,api,"",status,0,""
castlelearning.com,4,high,docs|status,docs,"",status,0,""
catalyst.org,4,high,api|status,api,"",status,0,""
cbsig.net,4,high,console|status,console,"",status,0,""
ccsu.edu,4,high,docs|status,docs,"",status,0,""
cdn-perfprod.com,4,high,api|status,api,"",status,0,""
cdnjs.com,4,high,api|status,api,"",status,0,""
cdprojektred.com,4,high,docs|status,docs,"",status,0,""
celeste.fr,4,high,api|status,api,"",status,0,""
centos.org,4,high,docs|status,docs,"",status,0,""
centralserver.com.br,4,high,console|status,console,"",status,0,""
cesium.com,4,high,api|status,api,"",status,0,""
chabad.org,4,high,api|status,api,"",status,0,""
chaosgroup.com,4,high,docs|status,docs,"",status,0,""
char.com,4,high,api|status,api,"",status,0,""
charmtracker.com,4,high,api|status,api,"",status,0,""
chatapp.online,4,high,api|status,api,"",status,0,""
chatgpt.com,4,high,api|status,api,"",status,0,""
chatlio.com,4,high,api|status,api,"",status,0,""
chitanka.info,4,high,api|status,api,"",status,0,""
chocolateplatform.com,4,high,api|status,api,"",status,0,""
chocolatey.org,4,high,docs|status,docs,"",status,0,""
chronosphere.io,4,high,docs|status,docs,"",status,0,""
churchofjesuschrist.org,4,high,auth|status,auth,"",status,0,""
cidnet.net,4,high,api|status,api,"",status,0,""
cilia.com.br,4,high,api|status,api,"",status,0,""
cinematoday.jp,4,high,api|status,api,"",status,0,""
cira.ca,4,high,auth|status,auth,"",status,0,""
ciscodnacloud.com,4,high,docs|status,docs,"",status,0,""
citynet.net,4,high,api|status,api,"",status,0,""
ck12.org,4,high,api|status,api,"",status,0,""
clarovantdigital.com,4,high,auth|status,auth,"",status,0,""
class.com,4,high,developer|status,developer,"",status,0,""
classdojo.com,4,high,api|status,api,"",status,0,""
classmarkets.com,4,high,api|status,api,"",status,0,""
classplusapp.com,4,high,api|status,api,"",status,0,""
claude.ai,4,high,console|status,console,"",status,0,""
clearlyip.com,4,high,auth|status,auth,"",status,0,""
clearme.com,4,high,docs|status,docs,"",status,0,""
clearpay.co.uk,4,high,developers|status,developers,"",status,0,""
clever.com,4,high,api|status,api,"",status,0,""
clickhouse.com,4,high,docs|status,docs,"",status,0,""
cloudbees.io,4,high,api|status,api,"",status,0,""
cloudconvert.com,4,high,api|status,api,"",status,0,""
clouddrive.com,4,high,auth|status,auth,"",status,0,""
cloudlinux.com,4,high,docs|status,docs,"",status,0,""
cloudmonsters.nl,4,high,docs|status,docs,"",status,0,""
cloudsmith.io,4,high,api|status,api,"",status,0,""
clouvider.net,4,high,api|status,api,"",status,0,""
cloverpool.com,4,high,docs|status,docs,"",status,0,""
cmix.com,4,high,auth|status,auth,"",status,0,""
cnbcafrica.com,4,high,api|status,api,"",status,0,""
cnrd.io,4,high,api|status,api,"",status,0,""
coastal.edu,4,high,docs|status,docs,"",status,0,""
cobalt.tools,4,high,api|status,api,"",status,0,""
coda.io,4,high,auth|status,auth,"",status,0,""
codeberg.org,4,high,docs|status,docs,"",status,0,""
codecombat.com,4,high,api|status,api,"",status,0,""
codeschool.com,4,high,api|status,api,"",status,0,""
codewars.com,4,high,docs|status,docs,"",status,0,""
cofc.edu,4,high,api|status,api,"",status,0,""
coinmarketcap.com,4,high,api|status,api,"",status,0,""
coinstats.app,4,high,api|status,api,"",status,0,""
cointracker.io,4,high,api|status,api,"",status,0,""
collaboflow.com,4,high,docs|status,docs,"",status,0,""
commercehub.com,4,high,auth|status,auth,"",status,0,""
commoncrawl.org,4,high,api|status,api,"",status,0,""
comptia.org,4,high,platform|status,platform,"",status,0,""
concert.ua,4,high,api|status,api,"",status,0,""
concur.com,4,high,developer|status,developer,"",status,0,""
confluent.cloud,4,high,api|status,api,"",status,0,""
connect.finleap.com,4,high,docs|status,docs,"",status,0,""
conova.com,4,high,auth|status,auth,"",status,0,""
conservation.org,4,high,docs|status,docs,"",status,0,""
construct.net,4,high,auth|status,auth,"",status,0,""
consumerlab.com,4,high,api|status,api,"",status,0,""
contactout.com,4,high,api|status,api,"",status,0,""
convergepay.com,4,high,api|status,api,"",status,0,""
cookie-script.com,4,high,docs|status,docs,"",status,0,""
cookiebot.com,4,high,api|status,api,"",status,0,""
cookpad.com,4,high,api|status,api,"",status,0,""
coollabs.io,4,high,docs|status,docs,"",status,0,""
corespace.com,4,high,docs|status,docs,"",status,0,""
corrigo.com,4,high,developer|status,developer,"",status,0,""
cortland.edu,4,high,auth|status,auth,"",status,0,""
count.ly,4,high,api|status,api,"",status,0,""
coursera.org,4,high,api|status,api,"",status,0,""
covenanteyes.com,4,high,developer|status,developer,"",status,0,""
cox.com,4,high,api|status,api,"",status,0,""
cox.net,4,high,api|status,api,"",status,0,""
coxautoservices.com,4,high,api|status,api,"",status,0,""
crackle.com,4,high,api|status,api,"",status,0,""
cradlepointecm.com,4,high,api|status,api,"",status,0,""
crashplan.com,4,high,console|status,console,"",status,0,""
cravenet.com,4,high,auth|status,auth,"",status,0,""
creativecommons.org,4,high,api|status,api,"",status,0,""
credova.com,4,high,api|status,api,"",status,0,""
crexi.com,4,high,api|status,api,"",status,0,""
crossref.org,4,high,api|status,api,"",status,0,""
crowdin.net,4,high,api|status,api,"",status,0,""
crucial.com.au,4,high,docs|status,docs,"",status,0,""
cruisecritic.net,4,high,api|status,api,"",status,0,""
crunchyroll.com,4,high,api|status,api,"",status,0,""
csgoempire.com,4,high,docs|status,docs,"",status,0,""
csgoroll.com,4,high,api|status,api,"",status,0,""
csuc.cat,4,high,auth|status,auth,"",status,0,""
csusm.edu,4,high,auth|status,auth,"",status,0,""
ctdo.de,4,high,auth|status,auth,"",status,0,""
cubecoders.com,4,high,auth|status,auth,"",status,0,""
culture.pl,4,high,api|status,api,"",status,0,""
cyberfolks.pl,4,high,api|status,api,"",status,0,""
cyberghostvpn.com,4,high,api|status,api,"",status,0,""
daa.jp,4,high,developer|status,developer,"",status,0,""
dailycal.org,4,high,docs|status,docs,"",status,0,""
darktrace.com,4,high,api|status,api,"",status,0,""
dat.com,4,high,developer|status,developer,"",status,0,""
databank.com,4,high,api|status,api,"",status,0,""
datapipe.net,4,high,api|status,api,"",status,0,""
dataremote.com,4,high,api|status,api,"",status,0,""
datastax.com,4,high,docs|status,docs,"",status,0,""
datatables.net,4,high,api|status,api,"",status,0,""
dataware.com.br,4,high,api|status,api,"",status,0,""
datenstrom.cloud,4,high,auth|status,auth,"",status,0,""
dayforcehcm.com,4,high,api|status,api,"",status,0,""
daysmart.com,4,high,auth|status,auth,"",status,0,""
de5.net,4,high,auth|status,auth,"",status,0,""
dealer-fx.com,4,high,auth|status,auth,"",status,0,""
deckshop.pro,4,high,api|status,api,"",status,0,""
defense.com,4,high,api|status,api,"",status,0,""
deltadna.net,4,high,api|status,api,"",status,0,""
deltaexploits.gg,4,high,docs|status,docs,"",status,0,""
deltamath.com,4,high,api|status,api,"",status,0,""
demio.com,4,high,auth|status,auth,"",status,0,""
denic.de,4,high,docs|status,docs,"",status,0,""
deno.land,4,high,api|status,api,"",status,0,""
deutsche-digitale-bibliothek.de,4,high,api|status,api,"",status,0,""
dev.to,4,high,docs|status,docs,"",status,0,""
devline.tv,4,high,api|status,api,"",status,0,""
devowl.io,4,high,docs|status,docs,"",status,0,""
dezeen.com,4,high,auth|status,auth,"",status,0,""
diagonalhosting.com,4,high,auth|status,auth,"",status,0,""
dickinson.edu,4,high,auth|status,auth,"",status,0,""
dicoding.com,4,high,api|status,api,"",status,0,""
digipost.no,4,high,api|status,api,"",status,0,""
digitalgenius.com,4,high,docs|status,docs,"",status,0,""
digitick.com,4,high,api|status,api,"",status,0,""
digiumcloud.net,4,high,api|status,api,"",status,0,""
dilar.tube,4,high,api|status,api,"",status,0,""
dionera.dev,4,high,docs|status,docs,"",status,0,""
directnic.com,4,high,api|status,api,"",status,0,""
discordapp.com,4,high,docs|status,docs,"",status,0,""
dkrz.de,4,high,docs|status,docs,"",status,0,""
dmoj.ca,4,high,docs|status,docs,"",status,0,""
dndbeyond.com,4,high,api|status,api,"",status,0,""
dns.business,4,high,api|status,api,"",status,0,""
docuware.cloud,4,high,docs|status,docs,"",status,0,""
dogado.net,4,high,docs|status,docs,"",status,0,""
doteasy.com,4,high,api|status,api,"",status,0,""
dotroll.com,4,high,api|status,api,"",status,0,""
dots.community,4,high,api|status,api,"",status,0,""
dp.la,4,high,api|status,api,"",status,0,""
draftkings.com,4,high,api|status,api,"",status,0,""
drcedirect.com,4,high,auth|status,auth,"",status,0,""
drfirst.com,4,high,auth|status,auth,"",status,0,""
drimble.nl,4,high,api|status,api,"",status,0,""
drip.com,4,high,developer|status,developer,"",status,0,""
drive.com.au,4,high,api|status,api,"",status,0,""
drmartens.com,4,high,docs|status,docs,"",status,0,""
drmtoday.com,4,high,auth|status,auth,"",status,0,""
drsquatch.com,4,high,docs|status,docs,"",status,0,""
dunelm.com,4,high,auth|status,auth,"",status,0,""
duo.com,4,high,docs|status,docs,"",status,0,""
durabledns.com,4,high,api|status,api,"",status,0,""
durangoherald.com,4,high,api|status,api,"",status,0,""
dvrlists.com,4,high,docs|status,docs,"",status,0,""
dynamixhost.net,4,high,api|status,api,"",status,0,""
dynssl.com,4,high,auth|status,auth,"",status,0,""
e-boks.com,4,high,api|status,api,"",status,0,""
e.foundation,4,high,docs|status,docs,"",status,0,""
earlham.edu,4,high,developer|status,developer,"",status,0,""
earthnetworks.com,4,high,developer|status,developer,"",status,0,""
eastman.com,4,high,auth|status,auth,"",status,0,""
easyname.com,4,high,api|status,api,"",status,0,""
eazybi.com,4,high,docs|status,docs,"",status,0,""
ebth.com,4,high,api|status,api,"",status,0,""
ecmwf.int,4,high,api|status,api,"",status,0,""
ecofactura.mx,4,high,api|status,api,"",status,0,""
ecomposer.app,4,high,docs|status,docs,"",status,0,""
econodata.com.br,4,high,api|status,api,"",status,0,""
edcite.com,4,high,auth|status,auth,"",status,0,""
edgeuno.com,4,high,api|status,api,"",status,0,""
edicomgroup.com,4,high,platform|status,platform,"",status,0,""
egress.com,4,high,api|status,api,"",status,0,""
electrolux.com.br,4,high,api|status,api,"",status,0,""
electronicintifada.net,4,high,docs|status,docs,"",status,0,""
elegantthemes.com,4,high,auth|status,auth,"",status,0,""
eleven2.com,4,high,docs|status,docs,"",status,0,""
elicit.com,4,high,docs|status,docs,"",status,0,""
elitebidder.com,4,high,docs|status,docs,"",status,0,""
ellipsus.com,4,high,auth|status,auth,"",status,0,""
emailsrvr.com,4,high,api|status,api,"",status,0,""
emarsys.com,4,high,api|status,api,"",status,0,""
empowher.com,4,high,docs|status,docs,"",status,0,""
emsisoft.com,4,high,api|status,api,"",status,0,""
endpointprotector.com,4,high,developers|status,developers,"",status,0,""
ensdata.net,4,high,api|status,api,"",status,0,""
entersekt.com,4,high,docs|status,docs,"",status,0,""
eol.org,4,high,api|status,api,"",status,0,""
eolas.fr,4,high,auth|status,auth,"",status,0,""
epicor.com,4,high,developer|status,developer,"",status,0,""
escrow.com,4,high,api|status,api,"",status,0,""
eset.com,4,high,api|status,api,"",status,0,""
eslite.com,4,high,api|status,api,"",status,0,""
esper.cloud,4,high,developer|status,developer,"",status,0,""
essential.gg,4,high,api|status,api,"",status,0,""
etsmtl.ca,4,high,api|status,api,"",status,0,""
etsu.edu,4,high,auth|status,auth,"",status,0,""
eurolandir.com,4,high,api|status,api,"",status,0,""
euronic.fi,4,high,api|status,api,"",status,0,""
eveonline.com,4,high,developers|status,developers,"",status,0,""
everestgrp.com,4,high,auth|status,auth,"",status,0,""
evergent.com,4,high,developers|status,developers,"",status,0,""
everstake.one,4,high,docs|status,docs,"",status,0,""
evino.com.br,4,high,api|status,api,"",status,0,""
exonhost.com,4,high,console|status,console,"",status,0,""
exoscale.ch,4,high,api|status,api,"",status,0,""
exoscale.com,4,high,api|status,api,"",status,0,""
exosite.com,4,high,docs|status,docs,"",status,0,""
expert.nl,4,high,api|status,api,"",status,0,""
experts-exchange.com,4,high,auth|status,auth,"",status,0,""
fabricmc.net,4,high,docs|status,docs,"",status,0,""
fabulous.com,4,high,api|status,api,"",status,0,""
fairfield.edu,4,high,docs|status,docs,"",status,0,""
fairview.org,4,high,api|status,api,"",status,0,""
falabella.com,4,high,developers|status,developers,"",status,0,""
fanart.tv,4,high,api|status,api,"",status,0,""
fandango.com,4,high,auth|status,auth,"",status,0,""
fantasypros.com,4,high,api|status,api,"",status,0,""
farafin.de,4,high,auth|status,auth,"",status,0,""
fasthosts.co.uk,4,high,api|status,api,"",status,0,""
fb.com,4,high,api|status,api,"",status,0,""
fdbcloudconnector.com,4,high,api|status,api,"",status,0,""
fiatrepublic.com,4,high,docs|status,docs,"",status,0,""
fidelizarmais.com,4,high,api|status,api,"",status,0,""
fikfap.com,4,high,api|status,api,"",status,0,""
filecoin.io,4,high,docs|status,docs,"",status,0,""
filefactory.com,4,high,api|status,api,"",status,0,""
fileformat.info,4,high,docs|status,docs,"",status,0,""
files.fm,4,high,api|status,api,"",status,0,""
fillr.com,4,high,api|status,api,"",status,0,""
financialmodelingprep.com,4,high,api|status,api,"",status,0,""
findmine.com,4,high,api|status,api,"",status,0,""
finsweet.com,4,high,api|status,api,"",status,0,""
first-colo.net,4,high,docs|status,docs,"",status,0,""
firstdata.com,4,high,developer|status,developer,"",status,0,""
firstvds.ru,4,high,api|status,api,"",status,0,""
fitchratings.com,4,high,api|status,api,"",status,0,""
flashbots.net,4,high,docs|status,docs,"",status,0,""
flathub.org,4,high,docs|status,docs,"",status,0,""
flexibits.com,4,high,api|status,api,"",status,0,""
flickr.net,4,high,docs|status,docs,"",status,0,""
flightglobal.com,4,high,auth|status,auth,"",status,0,""
flip-pay.com,4,high,api|status,api,"",status,0,""
floy.com,4,high,api|status,api,"",status,0,""
flyeralarm.com,4,high,api|status,api,"",status,0,""
fmgsuite.com,4,high,api|status,api,"",status,0,""
fmhy.net,4,high,api|status,api,"",status,0,""
foap.com,4,high,api|status,api,"",status,0,""
focusonthefamily.com,4,high,auth|status,auth,"",status,0,""
fogaonet.com,4,high,api|status,api,"",status,0,""
follettsoftware.com,4,high,api|status,api,"",status,0,""
foodora.com,4,high,developer|status,developer,"",status,0,""
foreca.com,4,high,developer|status,developer,"",status,0,""
forecast.solar,4,high,api|status,api,"",status,0,""
foresee.com,4,high,api|status,api,"",status,0,""
forgejo.org,4,high,docs|status,docs,"",status,0,""
forrester.com,4,high,api|status,api,"",status,0,""
fortawesome.com,4,high,auth|status,auth,"",status,0,""
fortes.pro,4,high,api|status,api,"",status,0,""
fortigslb.com,4,high,api|status,api,"",status,0,""
fortimonitor.com,4,high,auth|status,auth,"",status,0,""
fortra.com,4,high,platform|status,platform,"",status,0,""
forwardemail.net,4,high,api|status,api,"",status,0,""
fotolia.com,4,high,api|status,api,"",status,0,""
foxnews.com,4,high,api|status,api,"",status,0,""
foxus.lt,4,high,api|status,api,"",status,0,""
framasoft.org,4,high,docs|status,docs,"",status,0,""
framer.com,4,high,api|status,api,"",status,0,""
franime.fr,4,high,api|status,api,"",status,0,""
freelancehunt.com,4,high,api|status,api,"",status,0,""
freemcserver.net,4,high,api|status,api,"",status,0,""
freeparking.co.nz,4,high,console|status,console,"",status,0,""
freestyle.abbott,4,high,api|status,api,"",status,0,""
frognews.bg,4,high,api|status,api,"",status,0,""
frontline.net,4,high,docs|status,docs,"",status,0,""
fsfe.org,4,high,docs|status,docs,"",status,0,""
fsu.edu,4,high,api|status,api,"",status,0,""
fully-kiosk.com,4,high,api|status,api,"",status,0,""
funda.nl,4,high,developer|status,developer,"",status,0,""
furaffinity.net,4,high,api|status,api,"",status,0,""
futureweb.at,4,high,console|status,console,"",status,0,""
fwicloud.com,4,high,api|status,api,"",status,0,""
g2.com,4,high,api|status,api,"",status,0,""
gac.edu,4,high,docs|status,docs,"",status,0,""
gadu-gadu.pl,4,high,api|status,api,"",status,0,""
gamsgo.com,4,high,api|status,api,"",status,0,""
gapgpt.app,4,high,api|status,api,"",status,0,""
garda.com,4,high,auth|status,auth,"",status,0,""
gartner.com,4,high,api|status,api,"",status,0,""
gatech.edu,4,high,api|status,api,"",status,0,""
gcpay.com,4,high,api|status,api,"",status,0,""
gcu.edu,4,high,auth|status,auth,"",status,0,""
gde.systems,4,high,api|status,api,"",status,0,""
geant.org,4,high,docs|status,docs,"",status,0,""
genealogy.net,4,high,docs|status,docs,"",status,0,""
genealogybank.com,4,high,api|status,api,"",status,0,""
geneanet.org,4,high,api|status,api,"",status,0,""
geneseo.edu,4,high,auth|status,auth,"",status,0,""
geni.us,4,high,api|status,api,"",status,0,""
genious.net,4,high,auth|status,auth,"",status,0,""
geoapify.com,4,high,api|status,api,"",status,0,""
geograph.org.uk,4,high,api|status,api,"",status,0,""
georgiasouthern.edu,4,high,api|status,api,"",status,0,""
getagency.com,4,high,api|status,api,"",status,0,""
getfreed.ai,4,high,api|status,api,"",status,0,""
getirapi.com,4,high,developer|status,developer,"",status,0,""
getkisi.com,4,high,api|status,api,"",status,0,""
getlokalapp.com,4,high,api|status,api,"",status,0,""
getrave.com,4,high,api|status,api,"",status,0,""
gfi.com,4,high,api|status,api,"",status,0,""
gfz.de,4,high,api|status,api,"",status,0,""
ggmax.com.br,4,high,api|status,api,"",status,0,""
ghx.com,4,high,api|status,api,"",status,0,""
gia.edu,4,high,auth|status,auth,"",status,0,""
giavang.org,4,high,api|status,api,"",status,0,""
giffgaff.com,4,high,api|status,api,"",status,0,""
gigas.com,4,high,api|status,api,"",status,0,""
gilytics.com,4,high,docs|status,docs,"",status,0,""
gitea.com,4,high,docs|status,docs,"",status,0,""
gitea.io,4,high,docs|status,docs,"",status,0,""
glints.com,4,high,api|status,api,"",status,0,""
globalcitizen.org,4,high,api|status,api,"",status,0,""
globaldata.com,4,high,api|status,api,"",status,0,""
globalsign.com,4,high,docs|status,docs,"",status,0,""
globoplay.com.br,4,high,api|status,api,"",status,0,""
gmx.net,4,high,auth|status,auth,"",status,0,""
gobound.com,4,high,api|status,api,"",status,0,""
gocase.com.br,4,high,api|status,api,"",status,0,""
gocity.com,4,high,api|status,api,"",status,0,""
godigit.com,4,high,api|status,api,"",status,0,""
gold.ac.uk,4,high,auth|status,auth,"",status,0,""
good-apps.co,4,high,api|status,api,"",status,0,""
goodfirms.co,4,high,api|status,api,"",status,0,""
goodwill.org,4,high,api|status,api,"",status,0,""
gopuff.dev,4,high,api|status,api,"",status,0,""
gopuff.tech,4,high,api|status,api,"",status,0,""
goteleport.com,4,high,docs|status,docs,"",status,0,""
gotoresolve.com,4,high,console|status,console,"",status,0,""
gototraining.com,4,high,api|status,api,"",status,0,""
grandcentrix.net,4,high,docs|status,docs,"",status,0,""
grandstream.com,4,high,docs|status,docs,"",status,0,""
gravity-engine.com,4,high,api|status,api,"",status,0,""
greatergood.com,4,high,api|status,api,"",status,0,""
greatminds.org,4,high,api|status,api,"",status,0,""
greenmangaming.com,4,high,api|status,api,"",status,0,""
gridscale.io,4,high,api|status,api,"",status,0,""
grok.com,4,high,auth|status,auth,"",status,0,""
grouple.co,4,high,api|status,api,"",status,0,""
groupm7.com,4,high,api|status,api,"",status,0,""
growthcode.io,4,high,docs|status,docs,"",status,0,""
gurufocus.com,4,high,api|status,api,"",status,0,""
gustavus.edu,4,high,docs|status,docs,"",status,0,""
gutefrage.net,4,high,api|status,api,"",status,0,""
gwdg.de,4,high,docs|status,docs,"",status,0,""
gwsistemas.com.br,4,high,api|status,api,"",status,0,""
gympass.com,4,high,developers|status,developers,"",status,0,""
hackmd.io,4,high,api|status,api,"",status,0,""
hacs.xyz,4,high,api|status,api,"",status,0,""
hak.hr,4,high,api|status,api,"",status,0,""
hamburg.de,4,high,api|status,api,"",status,0,""
han.nl,4,high,api|status,api,"",status,0,""
hanatour.com,4,high,api|status,api,"",status,0,""
hanbiro.com,4,high,api|status,api,"",status,0,""
hantamo.com,4,high,docs|status,docs,"",status,0,""
happyscribe.com,4,high,docs|status,docs,"",status,0,""
harman.com,4,high,developer|status,developer,"",status,0,""
haveibeenpwned.com,4,high,api|status,api,"",status,0,""
haven.com,4,high,api|status,api,"",status,0,""
hbs.edu,4,high,api|status,api,"",status,0,""
headway.co,4,high,api|status,api,"",status,0,""
heartfoundation.org.au,4,high,auth|status,auth,"",status,0,""
heartinternet.uk,4,high,api|status,api,"",status,0,""
hedera.com,4,high,docs|status,docs,"",status,0,""
hedra.com,4,high,api|status,api,"",status,0,""
heidihealth.com,4,high,auth|status,auth,"",status,0,""
helixo.co,4,high,docs|status,docs,"",status,0,""
hellopearl.com,4,high,api|status,api,"",status,0,""
helloretail.com,4,high,developer|status,developer,"",status,0,""
helsinki.fi,4,high,api|status,api,"",status,0,""
herocircle.app,4,high,api|status,api,"",status,0,""
herocoders.com,4,high,docs|status,docs,"",status,0,""
hexafarms.com,4,high,api|status,api,"",status,0,""
hexnode.com,4,high,api|status,api,"",status,0,""
heyzine.com,4,high,api|status,api,"",status,0,""
hightail.com,4,high,developer|status,developer,"",status,0,""
hildesheimer-allgemeine.de,4,high,docs|status,docs,"",status,0,""
hioscar.com,4,high,docs|status,docs,"",status,0,""
hitparade.ch,4,high,api|status,api,"",status,0,""
hiveos.farm,4,high,api|status,api,"",status,0,""
hkn.de,4,high,api|status,api,"",status,0,""
hm.edu,4,high,api|status,api,"",status,0,""
