domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
animalist.art,Animalist,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/animalist,https://animalist.art/,"Design your own print, for your pet's collar, with Animalist. With a few simple clicks, choose your breed, style, color and size. And for the final touch you can even add your pet's name!","Design your own print, for your pet's collar, with Animalist. With a few simple clicks, choose your breed, style, color and size. And for the final touch you can even add your pet's name!",Pets,Pets,high,0,
antisocialsocialclub.store,AntiSocialSocialClub,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/antisocialsocialclub,https://antisocialsocialclub.store/,"AntiSocialSocialClub is a United States-based casual apparel retailer that sells unisex Clothing. AntiSocialSocialClub releases trendy, limited collections every year. Specializing in streetwear, AntiSocialSocialClub brings awareness to mental health in a simple way.","AntiSocialSocialClub is a United States-based casual apparel retailer that sells unisex Clothing. AntiSocialSocialClub releases trendy, limited collections every year. Specializing in streetwear, AntiSocialSocialClub brings awareness to mental health in a simple way.",Apparel,Apparel,high,0,
anuliskin.com,Añuli,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/anuli,https://www.anuliskin.com,"Discover Añuli, the pioneering African beauty brand that combines clinical expertise with the power of African botanicals. With a minimalist approach to skincare, Añuli empowers you to find the best solutions for your complexion while showcasing Africa's opulence and biodiversity.","Discover Añuli, the pioneering African beauty brand that combines clinical expertise with the power of African botanicals. With a minimalist approach to skincare, Añuli empowers you to find the best solutions for your complexion while showcasing Africa's opulence and biodiversity.",Beauty,Beauty,high,0,
apexrides.com,Apex,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apex,https://apexrides.com/,"The Apex is a proudly designed British smart bike and app combo, for the ultimate in-​home workout. The stunning new British smart bike combines with a brand new groundbreaking app that helps you to achieve your fitness goals, whilst having fun during training, thanks to realistic 3D graphics.","The Apex is a proudly designed British smart bike and app combo, for the ultimate in-​home workout. The stunning new British smart bike combines with a brand new groundbreaking app that helps you to achieve your fitness goals, whilst having fun during training, thanks to realistic 3D graphics.",Fitness & Outdoors,Fitness & Outdoors,high,0,
aplos.world,Aplos,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aplos,https://aplos.world/,"Aplos: Natural Magic offers a range of non-alcoholic spirits perfect for those seeking a mindful, magical experience. Each product is designed to relieve tension and ignite connections, while celebrating the beauty of everyday life.","Aplos: Natural Magic offers a range of non-alcoholic spirits perfect for those seeking a mindful, magical experience. Each product is designed to relieve tension and ignite connections, while celebrating the beauty of everyday life.",CPG,CPG,high,0,
apolloneuro.com,Apollo Neuro,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apollo-neuro,https://apolloneuro.com,"Apollo Neuro is a wearable device that helps users manage their stress levels with touch therapy, learning and adapting to the user's life. Founded by Dr. David Rabin in 2015, it has been featured in multiple publications and undergone 6 clinical trials. It's available in 5 colors, with a 60-day return window and refurbished watches available for a lower price.","Apollo Neuro is a wearable device that helps users manage their stress levels with touch therapy, learning and adapting to the user's life. Founded by Dr. David Rabin in 2015, it has been featured in multiple publications and undergone 6 clinical trials. It's available in 5 colors, with a 60-day return window and refurbished watches available for a lower price.",Wellness,Wellness,high,0,
apostrophe.com,Apostrophe Skincare,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apostrophe-skincare,https://apostrophe.com,"Apostrophe is a virtual skincare service founded in 2014 by Ben Holber and Ryan Hambley. It offers clinically proven treatments for acne, aging and hair loss, developed using custom compounds from compounding pharmacies and conveniently shipped to customers' doorsteps. It has been featured in notable publications and has an impressive following on Instagram, making it a popular choice for those seeking alternative skincare treatments.","Apostrophe is a virtual skincare service founded in 2014 by Ben Holber and Ryan Hambley. It offers clinically proven treatments for acne, aging and hair loss, developed using custom compounds from compounding pharmacies and conveniently shipped to customers' doorsteps. It has been featured in notable publications and has an impressive following on Instagram, making it a popular choice for those seeking alternative skincare treatments.",Beauty,Beauty,high,0,
apothecary87.co.uk,Apothecary 87,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apothecary-87,https://www.apothecary87.co.uk/,"Discover Apothecary 87, the grooming brand that goes beyond the ordinary. With purpose and design-driven products, elevate your grooming routine to new heights and make a statement that truly stands out.","Discover Apothecary 87, the grooming brand that goes beyond the ordinary. With purpose and design-driven products, elevate your grooming routine to new heights and make a statement that truly stands out.",Beauty,Beauty,high,0,
apothemlabs.com,Apothem Labs,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apothem-labs,https://apothemlabs.com/,"Apothem Labs is a CBD brand committed to creating high-quality, natural products that promote optimum well-being and restore balance in the body. Their botanical extracts are blended with carefully chosen plant-based ingredients to create 'botanical synergy', promoting harmony within the body. With a focus on honesty, transparency, and uncomplicated purity, Apothem Labs is dedicated to making good stuff the right way, from farm to shelf.","Apothem Labs is a CBD brand committed to creating high-quality, natural products that promote optimum well-being and restore balance in the body. Their botanical extracts are blended with carefully chosen plant-based ingredients to create 'botanical synergy', promoting harmony within the body. With a focus on honesty, transparency, and uncomplicated purity, Apothem Labs is dedicated to making good stuff the right way, from farm to shelf.",Wellness,Wellness,high,0,
appearance.dk,Appearance,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/appearance,https://appearance.dk/,"Introducing Appearance, the Danish brand that simplifies your wardrobe choices. With their timeless and high-quality essentials, they inspire men to be the best version of themselves. Discover the next classics in your wardrobe.","Introducing Appearance, the Danish brand that simplifies your wardrobe choices. With their timeless and high-quality essentials, they inspire men to be the best version of themselves. Discover the next classics in your wardrobe.",Apparel,Apparel,high,0,
aproperhigh.com,A Proper High,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/a-proper-high,https://aproperhigh.com/,"A Proper High offers the ultimate cannabis shopping experience. By collaborating with top licensed delivery and retail partners, they aim to simplify the often complex process of purchasing quality cannabis. With over 50,000 hours of expert testing, A Proper High ensures the best products for any occasion.","A Proper High offers the ultimate cannabis shopping experience. By collaborating with top licensed delivery and retail partners, they aim to simplify the often complex process of purchasing quality cannabis. With over 50,000 hours of expert testing, A Proper High ensures the best products for any occasion.",Wellness,Wellness,high,0,
apt2b.com,Apt2B,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/apt2b,https://apt2b.com,"Open your door to your dream apartment home with Apt2B furniture. From sleeper sofas, sectionals, chairs and tables, we bring you stylish living, dining and bedroom furniture at discount prices when you shop online.","Open your door to your dream apartment home with Apt2B furniture. From sleeper sofas, sectionals, chairs and tables, we bring you stylish living, dining and bedroom furniture at discount prices when you shop online.",Home & Garden,Home & Garden,high,0,
apupabove.com,A Pup Above,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/a-pup-above,https://apupabove.com/,"A Pup Above is the ultimate choice for pet owners who prioritize the health of their furry friend. Made with 100% human-grade ingredients, their sous-vide cooking method ensures optimal nutrition, while their commitment to sustainability and animal welfare will make you feel good about your purchase.","A Pup Above is the ultimate choice for pet owners who prioritize the health of their furry friend. Made with 100% human-grade ingredients, their sous-vide cooking method ensures optimal nutrition, while their commitment to sustainability and animal welfare will make you feel good about your purchase.",Pets,Pets,high,0,
arcofsweden.com,ARC,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/arc,https://arcofsweden.com,"Discover ARC - Absolute Reliable Cosmetics, the Swedish skin care brand for babies and children. With a focus on high-quality and sustainable products, ARC offers safe and reliable skin care that is natural and effective. Trust in ARC's scientifically proven ingredients and commitment to sustainability for your little ones.","Discover ARC - Absolute Reliable Cosmetics, the Swedish skin care brand for babies and children. With a focus on high-quality and sustainable products, ARC offers safe and reliable skin care that is natural and effective. Trust in ARC's scientifically proven ingredients and commitment to sustainability for your little ones.",Baby,Baby,high,0,
ardene.com,Ardene,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/ardene,https://www.ardene.com/,"Ardene, established in North America during the early 1980s as a jewelry and accessories retailer, has evolved into an all-inclusive fashion destination. Offering apparel, footwear, and accessories at competitive prices through over 250 stores across Canada, the USA, and globally along with their online platform—ardene.com. Ardene advocates that fashion should promote youthful confidence and fearless enthusiasm instead of being exclusive or daunting. The brand continues to thrive in today's dynamic retail environment by prioritizing customer experience and sustainable practices.","Ardene, established in North America during the early 1980s as a jewelry and accessories retailer, has evolved into an all-inclusive fashion destination. Offering apparel, footwear, and accessories at competitive prices through over 250 stores across Canada, the USA, and globally along with their online platform—ardene.com. Ardene advocates that fashion should promote youthful confidence and fearless enthusiasm instead of being exclusive or daunting. The brand continues to thrive in today's dynamic retail environment by prioritizing customer experience and sustainable practices.",Apparel,Apparel,high,0,
argentwork.com,Argent,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/argent,https://argentwork.com/,"Argent is a women's clothing brand that empowers working women with versatile and functional clothing that values self-expression and equality in the workplace. Their performance-led fabrics, purposeful pockets, and useful details optimize your work-joy balance.","Argent is a women's clothing brand that empowers working women with versatile and functional clothing that values self-expression and equality in the workplace. Their performance-led fabrics, purposeful pockets, and useful details optimize your work-joy balance.",Apparel,Apparel,high,0,
aritzia.com,Aritzia,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aritzia,https://www.aritzia.com/,"Discover everyday luxury at Aritzia, a renowned design house offering high-quality, stylish clothing in aspirational spaces. With an extensive portfolio of exclusive brands, Aritzia caters to your individual aesthetic and provides a luxurious shopping experience.","Discover everyday luxury at Aritzia, a renowned design house offering high-quality, stylish clothing in aspirational spaces. With an extensive portfolio of exclusive brands, Aritzia caters to your individual aesthetic and provides a luxurious shopping experience.",Apparel,Apparel,high,0,
arrae.com,Arrae,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/arrae,https://www.arrae.com/,Arrae is the natural supplement brand that's got your back. Their 100% natural supplements are formulated with accurate dosing to solve everyday problems such as bloat and anxiety that women constantly deal with.,Arrae is the natural supplement brand that's got your back. Their 100% natural supplements are formulated with accurate dosing to solve everyday problems such as bloat and anxiety that women constantly deal with.,Wellness,Wellness,high,0,
artet.com,Artet,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artet,https://artet.com/,"Artet is the perfect blend of cannabis and aperitivo culture. This non-alcoholic, cannabis-infused aperitif is perfect for enhancing social experiences and is dedicated to supporting those affected by cannabis policing.","Artet is the perfect blend of cannabis and aperitivo culture. This non-alcoholic, cannabis-infused aperitif is perfect for enhancing social experiences and is dedicated to supporting those affected by cannabis policing.",CPG,CPG,high,0,
article.com,Article Furniture,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/article-furniture,https://article.com,"Article Furniture is a direct-to-consumer furniture brand founded in 2013 by four engineers. Offering stylish, high-quality, and functional pieces for all spaces, Article makes it easy to shop for bundles by room and enjoy free delivery, satisfaction guarantee, free exchanges, and one-year warranty.","Article Furniture is a direct-to-consumer furniture brand founded in 2013 by four engineers. Offering stylish, high-quality, and functional pieces for all spaces, Article makes it easy to shop for bundles by room and enjoy free delivery, satisfaction guarantee, free exchanges, and one-year warranty.",Home & Garden,Home & Garden,high,0,
articture.com,Articture,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/articture,https://articture.com,"Articture's mission to create modern, design-focused home decor items in different styles and materials. We believe that home living should be easy and expressive.","Articture's mission to create modern, design-focused home decor items in different styles and materials. We believe that home living should be easy and expressive.",Home & Garden,Home & Garden,high,1,shopify_text
artisaire.com,Artisire,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artisire,https://artisaire.com/,"Artisire is the premier provider of wax seal products, sealing wax, and stamps in North America. Shop our selection of tools and accessories to create beautiful stationery, invitations, and more. Wax seal your love into a kaiku card for someone special.","Artisire is the premier provider of wax seal products, sealing wax, and stamps in North America. Shop our selection of tools and accessories to create beautiful stationery, invitations, and more. Wax seal your love into a kaiku card for someone special.",Fitness & Outdoors,Fitness & Outdoors,high,0,
artisans.life,Artisans,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artisans,https://artisans.life/,"Artisans is a range of 3 leathercraft kits for beginners. Perfect for anyone wanting to take their first step into leather craft with the added bonus of being able to give finished gifts, perfect for all occasions and easy to follow straightforward instructions and illustrations that make it enjoyable for everyone!","Artisans is a range of 3 leathercraft kits for beginners. Perfect for anyone wanting to take their first step into leather craft with the added bonus of being able to give finished gifts, perfect for all occasions and easy to follow straightforward instructions and illustrations that make it enjoyable for everyone!",Home & Garden,Home & Garden,high,0,
artknit-studios.com,Artknit Studios,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artknit-studios,https://artknit-studios.com/,"Artknit Studios, founded by [Founders' Names] in [Year], offers luxury, sustainable fashion that supports the environment and artisans. With a focus on quality, transparency, and minimal waste, Artknit Studios is the conscious shopper's dream.","Artknit Studios, founded by [Founders' Names] in [Year], offers luxury, sustainable fashion that supports the environment and artisans. With a focus on quality, transparency, and minimal waste, Artknit Studios is the conscious shopper's dream.",Apparel,Apparel,high,0,
asarai.com,Asarai,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/asarai,https://www.asarai.com/,Asarai is a natural skincare brand that infuses the botanicals of Australia into every bottle. Their mission is to inspire meaningful connections and do no harm to the planet. Perfect for those who value natural ingredients and simplicity.,Asarai is a natural skincare brand that infuses the botanicals of Australia into every bottle. Their mission is to inspire meaningful connections and do no harm to the planet. Perfect for those who value natural ingredients and simplicity.,Beauty,Beauty,high,0,
ascotandcharlie.com,ASCOT X CHARLIE,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/ascot-x-charlie,https://ascotandcharlie.com/,"ASCOT X CHARLIE: European luxury sneakers that combine traditional craftsmanship with contemporary design. Ethically made with the finest materials, these elegant and durable sneakers showcase the best of European craftsmanship.","ASCOT X CHARLIE: European luxury sneakers that combine traditional craftsmanship with contemporary design. Ethically made with the finest materials, these elegant and durable sneakers showcase the best of European craftsmanship.",Apparel,Apparel,high,0,
asrv.co,ASRV,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/asrv,https://asrv.co,"ASRV is a United States-based athletic apparel retailer that sells men's Activewear. ASRV designs apparel that acts like equipment, working in concordance with the end user. ASRV wants its apparel to help costumers to achieve their goals, not just in sports- but in everything they do.","ASRV is a United States-based athletic apparel retailer that sells men's Activewear. ASRV designs apparel that acts like equipment, working in concordance with the end user. ASRV wants its apparel to help costumers to achieve their goals, not just in sports- but in everything they do.",Apparel,Apparel,high,0,
astridwild.com,Astrid Wild,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/astrid-wild,https://www.astridwild.com,"Astrid Wild: Stylish, functional, and properly fitting outdoor wear for women who love nature. Designed by women, for women. Sustainability and empowerment are at the core of this brand.","Astrid Wild: Stylish, functional, and properly fitting outdoor wear for women who love nature. Designed by women, for women. Sustainability and empowerment are at the core of this brand.",Apparel,Apparel,high,0,
aswearenow.co,AWAN (As We Are Now),dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/awan-as-we-are-now,https://aswearenow.co/,"Introducing AWAN, the sustainable clothing brand that combines comfort and versatility. Designed for women who value eco-friendly fashion, AWAN offers effortlessly flattering pieces that can be worn all day and all night. Support a brand that prioritizes your comfort and the environment.","Introducing AWAN, the sustainable clothing brand that combines comfort and versatility. Designed for women who value eco-friendly fashion, AWAN offers effortlessly flattering pieces that can be worn all day and all night. Support a brand that prioritizes your comfort and the environment.",Apparel,Apparel,high,0,
asystem.com,ASYSTEM,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/asystem,https://www.asystem.com/,"ASYSTEM is the ultimate health-conscious brand for men, offering a range of natural supplements and skincare products. Their Functional By Design® Methodology guarantees high-quality and effective ingredients for overall well-being.","ASYSTEM is the ultimate health-conscious brand for men, offering a range of natural supplements and skincare products. Their Functional By Design® Methodology guarantees high-quality and effective ingredients for overall well-being.",Wellness,Wellness,high,0,
athenaclub.com,Athena Club,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/athena-club,https://athenaclub.com,"Athena Club is a sustainable self-care brand founded in 2017 by Allie Griswold, Maria Markina, and Charles Desmarais. We offer all-natural, clean, and sustainable products such as razors, tampons, body lotions, and supplements that are free of synthetics, additives, and harsh substances. We are committed to sustainability and ethical sourcing and have donated over 1 million period products to those in need.","Athena Club is a sustainable self-care brand founded in 2017 by Allie Griswold, Maria Markina, and Charles Desmarais. We offer all-natural, clean, and sustainable products such as razors, tampons, body lotions, and supplements that are free of synthetics, additives, and harsh substances. We are committed to sustainability and ethical sourcing and have donated over 1 million period products to those in need.",Beauty,Beauty,high,0,
athleticbrewing.com,Athletic Brewing,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/athletic-brewing,https://athleticbrewing.com,"Athletic Brewing is the Connecticut-based craft brewery founded in 2018 by John Walker and Bill Shufelt, offering full-flavored, non-alcoholic beers with 0.5% ABV. Featured in Buzzworthy media outlets such as Thrillist, BBC, Bloomberg, and Outside, Athletic Brewing also offers hops-infused sparkling water and merch.","Athletic Brewing is the Connecticut-based craft brewery founded in 2018 by John Walker and Bill Shufelt, offering full-flavored, non-alcoholic beers with 0.5% ABV. Featured in Buzzworthy media outlets such as Thrillist, BBC, Bloomberg, and Outside, Athletic Brewing also offers hops-infused sparkling water and merch.",CPG,CPG,high,0,
athleticgreens.com,Athletic Greens,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/athletic-greens,https://athleticgreens.com/us,"Athletic Greens is the ultimate solution for those seeking comprehensive and convenient nutrition. Their flagship product, AG1, contains 75 vitamins, superfoods, probiotics, and adaptogens. The brand is committed to quality, sustainability, and community.","Athletic Greens is the ultimate solution for those seeking comprehensive and convenient nutrition. Their flagship product, AG1, contains 75 vitamins, superfoods, probiotics, and adaptogens. The brand is committed to quality, sustainability, and community.",Wellness,Wellness,high,0,
athleticpropulsionlabs.com,APL,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/apl,https://www.athleticpropulsionlabs.com/,"APL offers luxury performance shoes and apparel for men and women, designed to provide optimum comfort and style for all aspects of your lifestyle. Their patented technologies and innovative designs cater to athletes and fitness enthusiasts alike.","APL offers luxury performance shoes and apparel for men and women, designed to provide optimum comfort and style for all aspects of your lifestyle. Their patented technologies and innovative designs cater to athletes and fitness enthusiasts alike.",Apparel,Apparel,high,0,
atlasbars.com,Atlas,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/atlas,https://atlasbars.com/,"Atlas protein bars are a wellness-focused brand with clean, high-quality ingredients that support both physical and mental wellness. Their unique formula includes ashwagandha, a super plant with science-backed benefits. With a commitment to helping customers become their best selves, Atlas offers plant-based flavors with 15 grams of protein and less than one gram of sugar. Available online and at 1,100 retail locations nationwide, including Sprouts, Stop & Shop, and Lifetime Fitness.","Atlas protein bars are a wellness-focused brand with clean, high-quality ingredients that support both physical and mental wellness. Their unique formula includes ashwagandha, a super plant with science-backed benefits. With a commitment to helping customers become their best selves, Atlas offers plant-based flavors with 15 grams of protein and less than one gram of sugar. Available online and at 1,100 retail locations nationwide, including Sprouts, Stop & Shop, and Lifetime Fitness.",Wellness,Wellness,high,0,
atmohome.com,Atmo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/atmo,https://www.atmohome.com/,"Atmo is the ultimate sustainable homecare brand for those who value intention and the environment. Their products are made to last and designed with transparency, aligning perfectly with the mindful lifestyle.","Atmo is the ultimate sustainable homecare brand for those who value intention and the environment. Their products are made to last and designed with transparency, aligning perfectly with the mindful lifestyle.",Home & Garden,Home & Garden,high,0,
atoms.com,Atoms,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/atoms,https://www.atoms.com/,"Atoms is a New York footwear company that believes feet come in sizes too. Customers can order their shoes for the left and right foot in two different sizes, to get perfectly fitting kicks. Atoms also offers ""Quarter Sizes,"" meaning there are 24 ½ combinations of width and length.","Atoms is a New York footwear company that believes feet come in sizes too. Customers can order their shoes for the left and right foot in two different sizes, to get perfectly fitting kicks. Atoms also offers ""Quarter Sizes,"" meaning there are 24 ½ combinations of width and length.",Apparel,Apparel,high,0,
atreyurunning.com,Atreyu,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/atreyu,https://www.atreyurunning.com/,"Atreyu's running shoes embody simplicity and hard work, offering a range of styles suitable for all levels of experience. Their Supercritical EVA compound ensures comfort, durability, and responsiveness, while the Base Trail and Artist cater to off-road adventures and race day potential.","Atreyu's running shoes embody simplicity and hard work, offering a range of styles suitable for all levels of experience. Their Supercritical EVA compound ensures comfort, durability, and responsiveness, while the Base Trail and Artist cater to off-road adventures and race day potential.",Apparel,Apparel,high,0,
audicus.com,Audicus,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/audicus,https://www.audicus.com/,"Audicus provides low-cost hearing aids, with a 45 day risk free trial and unlimited support. We are changing the world by making hearing aids accessible to all.","Audicus provides low-cost hearing aids, with a 45 day risk free trial and unlimited support. We are changing the world by making hearing aids accessible to all.",Wellness,Wellness,high,0,
august.com,August Home,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/august-home,https://august.com,"August Home is a simple way to turn your home into a smart home. Use the August app to control your August Smart Lock, and unlock your door with your phone, access the live stream from your August Doorbell Camera, and stay in touch with friends and family using two-way voice communication. Turn on lights, run scenes, and make life simple.","August Home is a simple way to turn your home into a smart home. Use the August app to control your August Smart Lock, and unlock your door with your phone, access the live stream from your August Doorbell Camera, and stay in touch with friends and family using two-way voice communication. Turn on lights, run scenes, and make life simple.",Home & Garden,Home & Garden,high,0,
aurabora.com,Aura Bora,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aura-bora,https://aurabora.com/,"Aura Bora is a sparkling water brand that combines real herbs, fruits, and flowers with purified water to create delicious and healthy drinks. With a commitment to sustainability, they donate 1% of sales to conservation non-profits and use infinitely recyclable aluminum packaging.","Aura Bora is a sparkling water brand that combines real herbs, fruits, and flowers with purified water to create delicious and healthy drinks. With a commitment to sustainability, they donate 1% of sales to conservation non-profits and use infinitely recyclable aluminum packaging.",CPG,CPG,high,0,
auraglow.com,Aura Glow,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aura-glow,https://auraglow.com/,"Aura Glow is the perfect choice for those seeking a gentle yet effective teeth whitening solution. With enamel-safe, clinically-proven products made in America, they offer transparency and guidance for improving oral wellness.","Aura Glow is the perfect choice for those seeking a gentle yet effective teeth whitening solution. With enamel-safe, clinically-proven products made in America, they offer transparency and guidance for improving oral wellness.",Wellness,Wellness,high,0,
aurahaircare.com,AURA Hair Care,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/aura-hair-care,https://aurahaircare.com,"AURA Hair Care is a vegan, cruelty-free and customized hair care brand founded in 2021 by eSalon. Their products are formulated with natural ingredients and free from paraben, SLS and SLES, and offer unlimited formula combinations and six scents. With personalized quiz and packaging made with recycled materials, AURA Hair Care offers a money-back guarantee or free reformulation for the perfect product for your hair type.","AURA Hair Care is a vegan, cruelty-free and customized hair care brand founded in 2021 by eSalon. Their products are formulated with natural ingredients and free from paraben, SLS and SLES, and offer unlimited formula combinations and six scents. With personalized quiz and packaging made with recycled materials, AURA Hair Care offers a money-back guarantee or free reformulation for the perfect product for your hair type.",Beauty,Beauty,high,0,
auratenewyork.com,Aurate New York,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aurate-new-york,https://auratenewyork.com,"Aurate's contemporary and chic designs empower women to buy jewelry for themselves. The brand uses technology to tailor each piece to customer preferences, while valuing sustainability, transparency, and inclusion.","Aurate's contemporary and chic designs empower women to buy jewelry for themselves. The brand uses technology to tailor each piece to customer preferences, while valuing sustainability, transparency, and inclusion.",Apparel,Apparel,high,0,
aurelien-online.com,Aurelien shoes,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/aurelien-shoes,https://aurelien-online.com/,"Aurelien shoes offer timeless style and artisanal craftsmanship with the finest natural raw materials. Their shoes embody carefree elegance and are made with desired materials, providing unmatched value-for-money in high-end fashion.","Aurelien shoes offer timeless style and artisanal craftsmanship with the finest natural raw materials. Their shoes embody carefree elegance and are made with desired materials, providing unmatched value-for-money in high-end fashion.",Apparel,Apparel,high,0,
automicgold.com,Automic Gold,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/automic-gold,https://automicgold.com,"Automic Gold is a queer-owned jewelry brand that creates sustainable and ethical pieces from recycled gold and reclaimed stones. Founded by Al Sandimirova, a refugee who arrived in America, the brand offers modern and classic unisex pieces, with worldwide shipping, that have been featured in BuzzFeed, Bustle, and Teen Vogue.","Automic Gold is a queer-owned jewelry brand that creates sustainable and ethical pieces from recycled gold and reclaimed stones. Founded by Al Sandimirova, a refugee who arrived in America, the brand offers modern and classic unisex pieces, with worldwide shipping, that have been featured in BuzzFeed, Bustle, and Teen Vogue.",Apparel,Apparel,high,0,
avantarte.com,Avant Arte,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/avant-arte,https://avantarte.com/,"Avant Arte is the ultimate destination for art lovers seeking exceptional quality and transformative power. With a range of mediums and a focus on showcasing talented artists, their pieces will transport you beyond yourself.","Avant Arte is the ultimate destination for art lovers seeking exceptional quality and transformative power. With a range of mediums and a focus on showcasing talented artists, their pieces will transport you beyond yourself.",Home & Garden,Home & Garden,high,0,
